% Model:              JH_0104_coupled_lib_model_1d.mph
% Version:            COMSOL 6.3.0.420
% Date:               Apr 8 2026, 15:19
% Dimension:          0
% Nodes:              3601
% Expressions:        6
% Description:        Point Probe 1, , , , Open-circuit cell voltage, Battery cell state of charge
% u_par                   C_par                    t                        E_cell (V)               -I_cell (A)              -Rx_cell (N)             -u_cell (m)              E_ocv_cell (V)           soc_cell (1)
0                         0.1                      19190                    3.729590301045929        0.49782155022043484      -4.109772503122013E8     0                        3.7363868100793303       0.46694444444444544
0                         0.1                      19200                    3.7293955707305937       0.49782155022043484      -4.11191412970802E8      0                        3.7361912936530066       0.46666666666666773
0                         0.1                      19210                    3.7292008404152583       0.49782155022043484      -4.114055756294029E8     0                        3.735995777226683        0.46638888888888996
0                         0.1                      19220                    3.729006110099923        0.49782155022043484      -4.116197382880024E8     0                        3.7358002608003598       0.4661111111111122
0                         0.1                      19230                    3.728811379784587        0.49782155022043484      -4.118339009466031E8     0                        3.7356047443740357       0.46583333333333443
0                         0.1                      19240                    3.728616649469252        0.49782155022043484      -4.120480636052032E8     0                        3.735409227947713        0.4655555555555568
0                         0.1                      19250                    3.7284219191539165       0.49782155022043484      -4.122622262638049E8     0                        3.7352137115213893       0.46527777777777873
0                         0.1                      19260                    3.728227188838581        0.49782155022043484      -4.124763889224049E8     0                        3.7350181950950656       0.4650000000000011
0                         0.1                      19270                    3.728032458523246        0.49782155022043484      -4.126905515810053E8     0                        3.734822678668742        0.4647222222222233
0                         0.1                      19280                    3.7278377282079105       0.49782155022043484      -4.1290471423960584E8    0                        3.7346271622424188       0.46444444444444555
0                         0.1                      19290                    3.727642997892575        0.49782155022043484      -4.131188768982051E8     0                        3.734431645816095        0.46416666666666767
0                         0.1                      19300                    3.7274482675772393       0.49782155022043484      -4.1333303955680674E8    0                        3.7342361293897715       0.46388888888888996
0                         0.1                      19310                    3.727253537261904        0.49782155022043484      -4.1354720221540576E8    0                        3.734040612963448        0.4636111111111122
0                         0.1                      19320                    3.7270588069465687       0.49782155022043484      -4.137613648740062E8     0                        3.733845096537125        0.46333333333333443
0                         0.1                      19330                    3.7268640766312333       0.49782155022043484      -4.139755275326066E8     0                        3.733649580110801        0.46305555555555655
0                         0.1                      19340                    3.726669346315898        0.49782155022043484      -4.141896901912062E8     0                        3.7334543349682017       0.4627777777777791
0                         0.1                      19350                    3.7264746160005626       0.49782155022043484      -4.144038528498075E8     0                        3.7332608732561265       0.46250000000000113
0                         0.1                      19360                    3.7262798856852273       0.49782155022043484      -4.1461801550840795E8    0                        3.7330674115440514       0.4622222222222232
0                         0.1                      19370                    3.726085155369892        0.49782155022043484      -4.148321781670083E8     0                        3.732873949831976        0.46194444444444577
0                         0.1                      19380                    3.725890425054556        0.49782155022043484      -4.1504634082560915E8    0                        3.732680488119901        0.4616666666666679
0                         0.1                      19390                    3.725695694739221        0.49782155022043484      -4.152605034842093E8     0                        3.7324870264078256       0.4613888888888901
0                         0.1                      19400                    3.7255009644238855       0.49782155022043484      -4.154746661428091E8     0                        3.73229356469575         0.46111111111111247
0                         0.1                      19410                    3.72530623410855         0.49782155022043484      -4.1568882880140984E8    0                        3.732100102983675        0.4608333333333344
0                         0.1                      19420                    3.7251115037932148       0.49782155022043484      -4.1590299146001154E8    0                        3.7319066412715993       0.46055555555555694
0                         0.1                      19430                    3.7249167734778794       0.49782155022043484      -4.1611715411861044E8    0                        3.731713179559525        0.460277777777779
0                         0.1                      19440                    3.724722043162544        0.49782155022043484      -4.1633131677721083E8    0                        3.73151971784745         0.46000000000000124
0                         0.1                      19450                    3.7245273128472083       0.49782155022043484      -4.1654547943581176E8    0                        3.7313262561353744       0.4597222222222234
0                         0.1                      19460                    3.724332582531873        0.49782155022043484      -4.167596420944116E8     0                        3.7311327944232993       0.45944444444444554
0                         0.1                      19470                    3.7241378522165376       0.49782155022043484      -4.169738047530118E8     0                        3.730939332711224        0.4591666666666679
0                         0.1                      19480                    3.7239431219012022       0.49782155022043484      -4.171879674116119E8     0                        3.7307458709991486       0.45888888888889
0                         0.1                      19490                    3.723748391585867        0.49782155022043484      -4.1740213007021266E8    0                        3.7305524092870734       0.45861111111111236
0                         0.1                      19500                    3.7235536612705316       0.49782155022043484      -4.176162927288122E8     0                        3.7303589475749983       0.45833333333333454
0                         0.1                      19510                    3.723358930955196        0.49782155022043484      -4.178304553874133E8     0                        3.7301654858629227       0.45805555555555666
0                         0.1                      19520                    3.7231642006398604       0.49782155022043484      -4.180446180460138E8     0                        3.7299720241508476       0.457777777777779
0                         0.1                      19530                    3.722969470324525        0.49782155022043484      -4.1825878070461345E8    0                        3.729778562438773        0.45750000000000113
0                         0.1                      19540                    3.7227747400091897       0.49782155022043484      -4.1847294336321396E8    0                        3.7295851007266974       0.45722222222222336
0                         0.1                      19550                    3.7225800096938544       0.49782155022043484      -4.186871060218146E8     0                        3.7293916390146222       0.45694444444444565
0                         0.1                      19560                    3.722385279378519        0.49782155022043484      -4.189012686804145E8     0                        3.729198177302547        0.4566666666666678
0                         0.1                      19570                    3.7221905490631837       0.49782155022043484      -4.191154313390158E8     0                        3.7290047155904715       0.4563888888888898
0                         0.1                      19580                    3.7219958187478484       0.49782155022043484      -4.193295939976153E8     0                        3.7288112538783964       0.45611111111111213
0                         0.1                      19590                    3.721801088432513        0.49782155022043484      -4.19543756656217E8      0                        3.7286177921663213       0.4558333333333344
0                         0.1                      19600                    3.721606358117177        0.49782155022043484      -4.197579193148165E8     0                        3.7284243304542457       0.45555555555555666
0                         0.1                      19610                    3.721411627801842        0.49782155022043484      -4.199720819734171E8     0                        3.7282308687421706       0.4552777777777788
0                         0.1                      19620                    3.7212168974865065       0.49782155022043484      -4.20186244632017E8      0                        3.7280374070300955       0.455000000000001
0                         0.1                      19630                    3.721022167171171        0.49782155022043484      -4.20400407290617E8      0                        3.72784394531802         0.45472222222222325
0                         0.1                      19640                    3.7208552161499053       0.49782155022043484      -4.206145699492178E8     0                        3.727650483605945        0.45444444444444565
0                         0.1                      19650                    3.720694086575161        0.49782155022043484      -4.2082873260781807E8    0                        3.72745702189387         0.45416666666666794
0                         0.1                      19660                    3.7205329570004175       0.49782155022043484      -4.210428952664182E8     0                        3.7272635601817945       0.45388888888889
0                         0.1                      19670                    3.7203718274256734       0.49782155022043484      -4.212570579250175E8     0                        3.7270700984697194       0.45361111111111224
0                         0.1                      19680                    3.7202106978509297       0.49782155022043484      -4.214712205836181E8     0                        3.7268766367576442       0.4533333333333344
0                         0.1                      19690                    3.7200495682761856       0.49782155022043484      -4.21685383242219E8      0                        3.726683175045569        0.4530555555555568
0                         0.1                      19700                    3.719888438701442        0.49782155022043484      -4.2189954590081906E8    0                        3.726489713333494        0.452777777777779
0                         0.1                      19710                    3.719727309126698        0.49782155022043484      -4.2211370855942065E8    0                        3.7262962516214184       0.4525000000000011
0                         0.1                      19720                    3.719566179551954        0.49782155022043484      -4.223278712180201E8     0                        3.7261027899093437       0.45222222222222347
0                         0.1                      19730                    3.71940504997721         0.49782155022043484      -4.2254203387662023E8    0                        3.725909328197268        0.4519444444444455
0                         0.1                      19740                    3.7192439204024663       0.49782155022043484      -4.227561965352208E8     0                        3.7257158664851926       0.45166666666666777
0                         0.1                      19750                    3.719082790827722        0.49782155022043484      -4.2297035919382095E8    0                        3.725522404773118        0.4513888888888901
0                         0.1                      19760                    3.7189216612529785       0.49782155022043484      -4.231845218524214E8     0                        3.725328943061043        0.45111111111111224
0                         0.1                      19770                    3.7187605316782344       0.49782155022043484      -4.233986845110212E8     0                        3.725136632518812        0.4508333333333347
0                         0.1                      19780                    3.7185994021034907       0.49782155022043484      -4.2361284716962385E8    0                        3.7249445914254733       0.4505555555555568
0                         0.1                      19790                    3.7184382725287466       0.49782155022043484      -4.238270098282224E8     0                        3.724752550332135        0.4502777777777788
0                         0.1                      19800                    3.7182771429540025       0.49782155022043484      -4.2404117248682284E8    0                        3.724560509238797        0.4500000000000013
0                         0.1                      19810                    3.718116013379259        0.49782155022043484      -4.242553351454231E8     0                        3.7243684681454585       0.4497222222222235
0                         0.1                      19820                    3.7179548838045147       0.49782155022043484      -4.2446949780402344E8    0                        3.7241764270521203       0.4494444444444456
0                         0.1                      19830                    3.717793754229771        0.49782155022043484      -4.2468366046262383E8    0                        3.723984385958782        0.44916666666666805
0                         0.1                      19840                    3.717632624655027        0.49782155022043484      -4.248978231212232E8     0                        3.7237923448654437       0.44888888888889
0                         0.1                      19850                    3.717471495080283        0.49782155022043484      -4.251119857798232E8     0                        3.7236003037721055       0.44861111111111235
0                         0.1                      19860                    3.717310365505539        0.49782155022043484      -4.2532614843842375E8    0                        3.723408262678768        0.44833333333333436
0                         0.1                      19870                    3.7171492359307954       0.49782155022043484      -4.2554031109702563E8    0                        3.7232162215854285       0.448055555555557
0                         0.1                      19880                    3.7169881063560513       0.49782155022043484      -4.257544737556241E8     0                        3.723024180492091        0.44777777777777905
0                         0.1                      19890                    3.7168269767813076       0.49782155022043484      -4.259686364142258E8     0                        3.722832139398753        0.4475000000000013
0                         0.1                      19900                    3.7166658472065635       0.49782155022043484      -4.2618279907282674E8    0                        3.7226400983054146       0.44722222222222324
0                         0.1                      19910                    3.7165047176318198       0.49782155022043484      -4.2639696173142695E8    0                        3.7224480572120764       0.4469444444444457
0                         0.1                      19920                    3.7163435880570757       0.49782155022043484      -4.266111243900265E8     0                        3.722256016118738        0.4466666666666677
0                         0.1                      19930                    3.716182458482332        0.49782155022043484      -4.268252870486264E8     0                        3.7220937081689227       0.44638888888889017
0                         0.1                      19940                    3.716021328907588        0.49782155022043484      -4.2703944970722806E8    0                        3.721937832969821        0.4461111111111123
0                         0.1                      19950                    3.715860199332844        0.49782155022043484      -4.2725361236582637E8    0                        3.7217819577707187       0.44583333333333447
0                         0.1                      19960                    3.7156990697581          0.49782155022043484      -4.2746777502442825E8    0                        3.7216260825716168       0.4455555555555566
0                         0.1                      19970                    3.7155379401833564       0.49782155022043484      -4.276819376830286E8     0                        3.7214702073725143       0.44527777777777916
0                         0.1                      19980                    3.7153768106086122       0.49782155022043484      -4.278961003416289E8     0                        3.7213143321734123       0.4450000000000012
0                         0.1                      19990                    3.7152156810338686       0.49782155022043484      -4.2811026300022835E8    0                        3.7211584569743104       0.4447222222222234
0                         0.1                      20000                    3.7150545514591244       0.49782155022043484      -4.283244256588293E8     0                        3.7210025817752084       0.4444444444444456
0                         0.1                      20010                    3.7148934218843808       0.49782155022043484      -4.285385883174295E8     0                        3.720846706576106        0.4441666666666677
0                         0.1                      20020                    3.7147322923096366       0.49782155022043484      -4.2875275097602904E8    0                        3.7206908313770044       0.44388888888888994
0                         0.1                      20030                    3.7145711627348925       0.49782155022043484      -4.2896691363462937E8    0                        3.720534956177902        0.4436111111111125
0                         0.1                      20040                    3.714410033160149        0.49782155022043484      -4.2918107629322964E8    0                        3.7203790809788          0.4433333333333345
0                         0.1                      20050                    3.7142489035854047       0.49782155022043484      -4.2939523895183134E8    0                        3.720223205779698        0.4430555555555568
0                         0.1                      20060                    3.714087774010661        0.49782155022043484      -4.296094016104319E8     0                        3.7200673305805956       0.44277777777777894
0                         0.1                      20070                    3.713926644435917        0.49782155022043484      -4.2982356426903105E8    0                        3.7199114553814936       0.4425000000000013
0                         0.1                      20080                    3.7137655148611732       0.49782155022043484      -4.3003772692763245E8    0                        3.7197555801823916       0.4422222222222235
0                         0.1                      20090                    3.713604385286429        0.49782155022043484      -4.302518895862322E8     0                        3.7195997049832896       0.44194444444444575
0                         0.1                      20100                    3.7134432557116854       0.49782155022043484      -4.304660522448336E8     0                        3.7194438297841876       0.44166666666666793
0                         0.1                      20110                    3.7132821261369413       0.49782155022043484      -4.306802149034318E8     0                        3.719287954585085        0.44138888888889005
0                         0.1                      20120                    3.7131209965621976       0.49782155022043484      -4.3089437756203204E8    0                        3.7191320793859832       0.4411111111111123
0                         0.1                      20130                    3.7129598669874535       0.49782155022043484      -4.311085402206341E8     0                        3.7189762041868812       0.44083333333333463
0                         0.1                      20140                    3.71279873741271         0.49782155022043484      -4.313227028792342E8     0                        3.718820328987779        0.4405555555555567
0                         0.1                      20150                    3.7126376078379657       0.49782155022043484      -4.31536865537835E8      0                        3.718664453788677        0.44027777777777904
0                         0.1                      20160                    3.712476478263222        0.49782155022043484      -4.31751028196435E8      0                        3.7185085785895753       0.44000000000000145
0                         0.1                      20170                    3.712315348688478        0.49782155022043484      -4.3196519085503423E8    0                        3.7183527033904733       0.4397222222222234
0                         0.1                      20180                    3.712154219113734        0.49782155022043484      -4.3217935351363456E8    0                        3.718196828191371        0.43944444444444547
0                         0.1                      20190                    3.71199308953899         0.49782155022043484      -4.3239351617223585E8    0                        3.718041566075782        0.43916666666666787
0                         0.1                      20200                    3.7118319599642464       0.49782155022043484      -4.3260767883083546E8    0                        3.7178869455758057       0.43888888888889016
0                         0.1                      20210                    3.7116708303895023       0.49782155022043484      -4.328218414894358E8     0                        3.71773232507583         0.43861111111111245
0                         0.1                      20220                    3.7115097008147586       0.49782155022043484      -4.330360041480359E8     0                        3.7175777045758536       0.4383333333333344
0                         0.1                      20230                    3.7113485712400145       0.49782155022043484      -4.3325016680663556E8    0                        3.717423084075878        0.43805555555555686
0                         0.1                      20240                    3.711187441665271        0.49782155022043484      -4.334643294652362E8     0                        3.7172684635759015       0.437777777777779
0                         0.1                      20250                    3.7110263120905267       0.49782155022043484      -4.336784921238368E8     0                        3.7171138430759254       0.43750000000000133
0                         0.1                      20260                    3.710865182515783        0.49782155022043484      -4.338926547824371E8     0                        3.7169592225759494       0.4372222222222233
0                         0.1                      20270                    3.710704052941039        0.49782155022043484      -4.341068174410374E8     0                        3.7168046020759733       0.43694444444444575
0                         0.1                      20280                    3.7105429233662948       0.49782155022043484      -4.3432098009963834E8    0                        3.7166499815759972       0.43666666666666776
0                         0.1                      20290                    3.710381793791551        0.49782155022043484      -4.345351427582384E8     0                        3.7164953610760216       0.4363888888888902
0                         0.1                      20300                    3.710220664216807        0.49782155022043484      -4.347493054168374E8     0                        3.7163407405760456       0.4361111111111124
0                         0.1                      20310                    3.7100595346420633       0.49782155022043484      -4.3496346807543844E8    0                        3.7161861200760695       0.4358333333333348
0                         0.1                      20320                    3.709898405067319        0.49782155022043484      -4.3517763073404E8       0                        3.7160314995760935       0.43555555555555675
0                         0.1                      20330                    3.7097372754925755       0.49782155022043484      -4.353917933926394E8     0                        3.7158768790761174       0.435277777777779
0                         0.1                      20340                    3.7095761459178314       0.49782155022043484      -4.3560595605123985E8    0                        3.715722258576141        0.43500000000000116
0                         0.1                      20350                    3.7094150163430877       0.49782155022043484      -4.358201187098404E8     0                        3.7155676380761653       0.43472222222222356
0                         0.1                      20360                    3.7092538867683436       0.49782155022043484      -4.3603428136844087E8    0                        3.715413017576189        0.4344444444444454
0                         0.1                      20370                    3.7090927571936          0.49782155022043484      -4.3624844402704114E8    0                        3.7152583970762127       0.4341666666666681
0                         0.1                      20380                    3.7089316276188558       0.49782155022043484      -4.3646260668564206E8    0                        3.7151037765762367       0.4338888888888901
0                         0.1                      20390                    3.708770498044112        0.49782155022043484      -4.366767693442423E8     0                        3.7149491560762606       0.4336111111111123
0                         0.1                      20400                    3.7086110721235057       0.49782155022043484      -4.368909320028423E8     0                        3.7147945355762846       0.4333333333333345
0                         0.1                      20410                    3.7084582980441048       0.49782155022043484      -4.371050946614426E8     0                        3.7146399150763085       0.43305555555555675
0                         0.1                      20420                    3.7083055239647034       0.49782155022043484      -4.373192573200423E8     0                        3.7144852945763325       0.432777777777779
0                         0.1                      20430                    3.708152749885302        0.49782155022043484      -4.375334199786429E8     0                        3.714330674076356        0.4325000000000012
0                         0.1                      20440                    3.7079999758059006       0.49782155022043484      -4.3774758263724256E8    0                        3.7141760535763804       0.43222222222222345
0                         0.1                      20450                    3.707847201726499        0.49782155022043484      -4.379617452958436E8     0                        3.714021433076404        0.4319444444444459
0                         0.1                      20460                    3.707694427647098        0.49782155022043484      -4.3817590795444417E8    0                        3.713866812576428        0.43166666666666786
0                         0.1                      20470                    3.7075416535676964       0.49782155022043484      -4.383900706130453E8     0                        3.7137121920764518       0.4313888888888901
0                         0.1                      20480                    3.707388879488295        0.49782155022043484      -4.386042332716456E8     0                        3.7135575715764757       0.4311111111111123
0                         0.1                      20490                    3.7072361054088936       0.49782155022043484      -4.388183959302464E8     0                        3.7134029510764996       0.4308333333333345
0                         0.1                      20500                    3.707083331329492        0.49782155022043484      -4.390325585888453E8     0                        3.7132483305765236       0.43055555555555675
0                         0.1                      20510                    3.706930557250091        0.49782155022043484      -4.3924672124744654E8    0                        3.7130937100765475       0.430277777777779
0                         0.1                      20520                    3.7067777831706894       0.49782155022043484      -4.3946088390604675E8    0                        3.7129390895765715       0.4300000000000012
0                         0.1                      20530                    3.706625009091288        0.49782155022043484      -4.396750465646476E8     0                        3.7127844690765954       0.42972222222222367
0                         0.1                      20540                    3.7064722350118866       0.49782155022043484      -4.3988920922324765E8    0                        3.712629848576619        0.4294444444444456
0                         0.1                      20550                    3.706319460932485        0.49782155022043484      -4.401033718818479E8     0                        3.712475228076643        0.4291666666666676
0                         0.1                      20560                    3.706166686853084        0.49782155022043484      -4.403175345404484E8     0                        3.712320607576667        0.42888888888889
0                         0.1                      20570                    3.7060139127736824       0.49782155022043484      -4.4053169719904804E8    0                        3.7121659870766908       0.42861111111111233
0                         0.1                      20580                    3.705861138694281        0.49782155022043484      -4.407458598576485E8     0                        3.7120113665767147       0.4283333333333348
0                         0.1                      20590                    3.7057083646148796       0.49782155022043484      -4.4096002251624954E8    0                        3.7118567460767387       0.42805555555555685
0                         0.1                      20600                    3.7055555905354787       0.49782155022043484      -4.411741851748492E8     0                        3.7117021255767626       0.4277777777777792
0                         0.1                      20610                    3.7054028164560773       0.49782155022043484      -4.4138834783344877E8    0                        3.7115477343831924       0.4275000000000011
0                         0.1                      20620                    3.705250042376676        0.49782155022043484      -4.416025104920496E8     0                        3.711394487552043        0.42722222222222345
0                         0.1                      20630                    3.7050972682972745       0.49782155022043484      -4.418166731506504E8     0                        3.711241240720894        0.4269444444444456
0                         0.1                      20640                    3.704944494217873        0.49782155022043484      -4.420308358092501E8     0                        3.711087993889745        0.42666666666666797
0                         0.1                      20650                    3.7047917201384717       0.49782155022043484      -4.422449984678514E8     0                        3.7109347470585963       0.42638888888889037
0                         0.1                      20660                    3.7046389460590703       0.49782155022043484      -4.424591611264515E8     0                        3.7107815002274473       0.42611111111111255
0                         0.1                      20670                    3.704486171979669        0.49782155022043484      -4.426733237850524E8     0                        3.7106282533962984       0.42583333333333456
0                         0.1                      20680                    3.7043333979002675       0.49782155022043484      -4.4288748644365275E8    0                        3.7104750065651495       0.4255555555555569
0                         0.1                      20690                    3.704180623820866        0.49782155022043484      -4.431016491022538E8     0                        3.7103217597340006       0.4252777777777791
0                         0.1                      20700                    3.7040278497414647       0.49782155022043484      -4.433158117608542E8     0                        3.710168512902851        0.4250000000000014
0                         0.1                      20710                    3.7038750756620633       0.49782155022043484      -4.435299744194535E8     0                        3.7100152660717027       0.4247222222222237
0                         0.1                      20720                    3.703722301582662        0.49782155022043484      -4.437441370780538E8     0                        3.7098620192405534       0.42444444444444573
0                         0.1                      20730                    3.7035695275032605       0.49782155022043484      -4.439582997366549E8     0                        3.709708772409405        0.42416666666666797
0                         0.1                      20740                    3.703416753423859        0.49782155022043484      -4.441724623952542E8     0                        3.7095555255782555       0.42388888888889004
0                         0.1                      20750                    3.7032639793444577       0.49782155022043484      -4.443866250538548E8     0                        3.7094022787471066       0.42361111111111227
0                         0.1                      20760                    3.7031112052650563       0.49782155022043484      -4.4460078771245515E8    0                        3.7092490319159577       0.4233333333333346
0                         0.1                      20770                    3.702958431185655        0.49782155022043484      -4.448149503710551E8     0                        3.7090957850848083       0.42305555555555696
0                         0.1                      20780                    3.7028056571062535       0.49782155022043484      -4.450291130296561E8     0                        3.70894253825366         0.42277777777777903
0                         0.1                      20790                    3.702652883026852        0.49782155022043484      -4.452432756882552E8     0                        3.708789291422511        0.4225000000000013
0                         0.1                      20800                    3.702500108947451        0.49782155022043484      -4.4545743834685624E8    0                        3.708636044591362        0.42222222222222355
0                         0.1                      20810                    3.70234733486805         0.49782155022043484      -4.4567160100545657E8    0                        3.7084827977602126       0.42194444444444557
0                         0.1                      20820                    3.7021963657277297       0.49782155022043484      -4.4588576366405857E8    0                        3.7083295509290637       0.42166666666666797
0                         0.1                      20830                    3.7020463259960836       0.49782155022043484      -4.460999263226577E8     0                        3.7081763040979143       0.42138888888889026
0                         0.1                      20840                    3.7018962862644376       0.49782155022043484      -4.463140889812593E8     0                        3.708023057266766        0.42111111111111255
0                         0.1                      20850                    3.7017462465327915       0.49782155022043484      -4.465282516398584E8     0                        3.7078698104356165       0.4208333333333348
0                         0.1                      20860                    3.7015962068011454       0.49782155022043484      -4.467424142984593E8     0                        3.7077165636044676       0.4205555555555569
0                         0.1                      20870                    3.7014461670694994       0.49782155022043484      -4.46956576957059E8      0                        3.7075633167733186       0.42027777777777897
0                         0.1                      20880                    3.7012961273378533       0.49782155022043484      -4.4717073961565936E8    0                        3.7074100699421693       0.4200000000000012
0                         0.1                      20890                    3.7011460876062072       0.49782155022043484      -4.4738490227425873E8    0                        3.7072568231110203       0.4197222222222235
0                         0.1                      20900                    3.700996047874561        0.49782155022043484      -4.4759906493285966E8    0                        3.7071035762798714       0.41944444444444584
0                         0.1                      20910                    3.700846008142915        0.49782155022043484      -4.4781322759145975E8    0                        3.706950329448723        0.4191666666666679
0                         0.1                      20920                    3.700695968411269        0.49782155022043484      -4.480273902500608E8     0                        3.706797082617574        0.4188888888888901
0                         0.1                      20930                    3.700545928679623        0.49782155022043484      -4.4824155290866053E8    0                        3.7066438357864246       0.4186111111111124
0                         0.1                      20940                    3.700395888947977        0.49782155022043484      -4.484557155672605E8     0                        3.706490588955276        0.41833333333333467
0                         0.1                      20950                    3.700245849216331        0.49782155022043484      -4.4866987822586215E8    0                        3.706337342124127        0.4180555555555569
0                         0.1                      20960                    3.7000958094846848       0.49782155022043484      -4.488840408844625E8     0                        3.706184095292978        0.41777777777777886
0                         0.1                      20970                    3.6999457697530387       0.49782155022043484      -4.4909820354306173E8    0                        3.706030848461829        0.41750000000000126
0                         0.1                      20980                    3.6997957300213926       0.49782155022043484      -4.493123662016624E8     0                        3.70587760163068         0.41722222222222355
0                         0.1                      20990                    3.6996456902897465       0.49782155022043484      -4.495265288602611E8     0                        3.7057243547995307       0.4169444444444458
0                         0.1                      21000                    3.6994956505581005       0.49782155022043484      -4.4974069151886266E8    0                        3.705571107968382        0.41666666666666813
0                         0.1                      21010                    3.6993456108264544       0.49782155022043484      -4.499548541774645E8     0                        3.705417861137233        0.4163888888888901
0                         0.1                      21020                    3.6991955710948083       0.49782155022043484      -4.5016901683606315E8    0                        3.705264614306084        0.4161111111111123
0                         0.1                      21030                    3.6990455313631623       0.49782155022043484      -4.503831794946634E8     0                        3.705111367474935        0.4158333333333345
0                         0.1                      21040                    3.698895491631516        0.49782155022043484      -4.505973421532629E8     0                        3.704959510344051        0.415555555555557
0                         0.1                      21050                    3.69874545189987         0.49782155022043484      -4.5081150481186247E8    0                        3.7048079076812597       0.4152777777777792
0                         0.1                      21060                    3.698595412168224        0.49782155022043484      -4.510256674704649E8     0                        3.704656305018469        0.41500000000000137
0                         0.1                      21070                    3.698445372436578        0.49782155022043484      -4.5123983012906516E8    0                        3.704504702355678        0.41472222222222366
0                         0.1                      21080                    3.698295332704932        0.49782155022043484      -4.5145399278766406E8    0                        3.704353099692887        0.4144444444444458
0                         0.1                      21090                    3.698145292973286        0.49782155022043484      -4.516681554462646E8     0                        3.7042014970300965       0.41416666666666785
0                         0.1                      21100                    3.69799525324164         0.49782155022043484      -4.518823181048655E8     0                        3.704049894367305        0.41388888888889
0                         0.1                      21110                    3.6978452135099937       0.49782155022043484      -4.5209648076346564E8    0                        3.7038982917045145       0.4136111111111126
0                         0.1                      21120                    3.6976951737783477       0.49782155022043484      -4.5231064342206657E8    0                        3.7037466890417234       0.4133333333333346
0                         0.1                      21130                    3.6975451340467016       0.49782155022043484      -4.525248060806663E8     0                        3.703595086378933        0.41305555555555695
0                         0.1                      21140                    3.6973950943150555       0.49782155022043484      -4.5273896873926705E8    0                        3.703443483716142        0.412777777777779
0                         0.1                      21150                    3.6972450545834095       0.49782155022043484      -4.529531313978668E8     0                        3.703291881053351        0.4125000000000013
0                         0.1                      21160                    3.6970950148517634       0.49782155022043484      -4.531672940564689E8     0                        3.70314027839056         0.41222222222222366
0                         0.1                      21170                    3.6969449751201173       0.49782155022043484      -4.533814567150679E8     0                        3.702988675727769        0.4119444444444456
0                         0.1                      21180                    3.6967949353884713       0.49782155022043484      -4.5359561937366724E8    0                        3.7028370730649782       0.411666666666668
0                         0.1                      21190                    3.696644895656825        0.49782155022043484      -4.538097820322678E8     0                        3.7026854704021868       0.4113888888888902
0                         0.1                      21200                    3.696494855925179        0.49782155022043484      -4.5402394469086826E8    0                        3.7025338677393966       0.41111111111111265
0                         0.1                      21210                    3.696344816193533        0.49782155022043484      -4.542381073494681E8     0                        3.702382265076605        0.4108333333333348
0                         0.1                      21220                    3.696194776461887        0.49782155022043484      -4.544522700080683E8     0                        3.7022306624138146       0.41055555555555684
