complexity,loss,equation,score,sympy_format,lambda_format
18,0.31852078,(cube(exp(exp(((soc / C) ^ 15.299976) * -2.5502198e6)) + -1.6083105) * (soc + 11.42076)) - -3.5542192,0.04371492056490234,(soc + 11.42076)*(exp(exp((soc/C)**15.299976*(-2550219.8))) - 1.6083105)**3 - 1*(-3.5542192),PySRFunction(X=>(soc + 11.42076)*(exp(exp((soc/C)**15.299976*(-2550219.8))) - 1.6083105)**3 - 1*(-3.5542192))
19,0.30930546,((cube(exp(exp(((soc / C) ^ 15.912324) * -4.8947635e6)) + -1.6107873) * 11.336429) + 4.1775775) - sqrt(soc),0.02935838391254296,-sqrt(soc) + 11.336429*(exp(exp(-4894763.5*(soc/C)**15.912324)) - 1.6107873)**3 + 4.1775775,PySRFunction(X=>-sqrt(soc) + 11.336429*(exp(exp(-4894763.5*(soc/C)**15.912324)) - 1.6107873)**3 + 4.1775775)
20,0.2993175,(cube(-1.6040299 + exp(exp(((soc / C) ^ 15.320926) * -2.5502198e6))) * 11.138531) + ((0.03145593 ^ soc) + 3.1394525),0.03282444938737896,0.03145593**soc + (exp(exp((soc/C)**15.320926*(-2550219.8))) - 1.6040299)**3*11.138531 + 3.1394525,PySRFunction(X=>0.03145593**soc + (exp(exp((soc/C)**15.320926*(-2550219.8))) - 1.6040299)**3*11.138531 + 3.1394525)
21,0.28986335,exp(cube(cube(C + (soc * -4.871203)))) + cube(exp(exp(((soc / C) ^ 17.115652) * -4.069791e7)) + -0.08407812),0.03209527788103209,(exp(exp((soc/C)**17.115652*(-40697910.0))) - 0.08407812)**3 + exp((C + soc*(-4.871203))**9),PySRFunction(X=>(exp(exp((soc/C)**17.115652*(-40697910.0))) - 0.08407812)**3 + exp((C + soc*(-4.871203))**9))
22,0.26070607,cube(exp(exp(((soc / C) ^ 17.389011) * -5.658926e7)) + -0.1376424) + exp(cube(C + (soc * -5.1087537)) + 0.69179064),0.10601600089512347,(exp(exp((soc/C)**17.389011*(-56589260.0))) - 0.1376424)**3 + exp((C + soc*(-5.1087537))**3 + 0.69179064),PySRFunction(X=>(exp(exp((soc/C)**17.389011*(-56589260.0))) - 0.1376424)**3 + exp((C + soc*(-5.1087537))**3 + 0.69179064))
23,0.22546065,exp(cube((square(soc) * -7.194637) / C) - -0.9649696) + cube(exp(exp(((soc / C) ^ 17.835556) * -1.0484105e8) + -0.06228611)),0.1452479615289919,exp(-1*(-0.9649696) - 372.414567339961*soc**6/C**3) + 0.82956125200356*exp(3*exp((soc/C)**17.835556*(-104841050.0))),PySRFunction(X=>exp(-1*(-0.9649696) - 372.414567339961*soc**6/C**3) + 0.82956125200356*exp(3*exp((soc/C)**17.835556*(-104841050.0))))
24,0.19115016,sqrt(exp(cube(cube(square(soc / C) * -9.424166)) - -5.824104) + exp(((square(soc) * -20.840143) / C) + 3.6730375)) + soc,0.1650863454259495,soc + sqrt(39.3713147848497*exp(-20.840143*soc**2/C) + 338.357828603386*exp(-586389716.779986*soc**18/C**18)),PySRFunction(X=>soc + sqrt(39.3713147848497*exp(-20.840143*soc**2/C) + 338.357828603386*exp(-586389716.779986*soc**18/C**18)))
25,0.16803284,sqrt(sqrt(exp(cube(cube(square(soc / C) * -10.179795)) - -11.792537) + exp((square(soc) * (-50.12364 / C)) + 8.349922))) + soc,0.12889986069029227,soc + (4229.8508019007*exp(-50.12364*soc**2/C) + 132261.592257483*exp(-1173954569.66558*soc**18/C**18))**(1/4),PySRFunction(X=>soc + (4229.8508019007*exp(-50.12364*soc**2/C) + 132261.592257483*exp(-1173954569.66558*soc**18/C**18))**(1/4))
26,0.14853263,sqrt(exp(soc + (cube(cube(square(soc / C) * -9.526216)) - -5.61555)) + exp(((-32.32981 / C) * square(soc)) + 4.13823)) + 0.7298293,0.12335477174551031,sqrt(274.6644030817*exp(soc - 646076316.752898*soc**18/C**18) + 62.6917587746992*exp(-32.32981*soc**2/C)) + 0.7298293,PySRFunction(X=>sqrt(274.6644030817*exp(soc - 646076316.752898*soc**18/C**18) + 62.6917587746992*exp(-32.32981*soc**2/C)) + 0.7298293)
28,0.1259193,sqrt(exp((soc + cube(cube(square(soc / C) * (d + -10.038771)))) - -5.61555) + exp(((-32.32981 / C) * square(soc)) + 4.13823)) + 0.7298293,0.08258171958836781,sqrt(274.6644030817*exp(soc + soc**18*(d - 10.038771)**9/C**18) + 62.6917587746992*exp(-32.32981*soc**2/C)) + 0.7298293,PySRFunction(X=>sqrt(274.6644030817*exp(soc + soc**18*(d - 10.038771)**9/C**18) + 62.6917587746992*exp(-32.32981*soc**2/C)) + 0.7298293)
29,0.12228299,sqrt(exp(((square(soc) / C) * -32.32115) + 4.121026) + exp(cube(cube((sqrt(d) + -10.196682) * square(soc / C))) + (soc - -5.620191))) + 0.72056085,0.02930327676762158,sqrt(275.942083139661*exp(soc + soc**18*(sqrt(d) - 10.196682)**9/C**18) + 61.6224344590442*exp(-32.32115*soc**2/C)) + 0.72056085,PySRFunction(X=>sqrt(275.942083139661*exp(soc + soc**18*(sqrt(d) - 10.196682)**9/C**18) + 61.6224344590442*exp(-32.32115*soc**2/C)) + 0.72056085)
30,0.10935182,sqrt(exp((soc + cube(cube(square(soc / C) * ((C * d) + -9.894208)))) - -5.6164236) + exp((square(soc) * (-32.428013 / C)) + 4.153371)) + 0.727348,0.11176755801231804,sqrt(274.904454743531*exp(soc + soc**18*(C*d - 9.894208)**9/C**18) + 63.6481971390657*exp(-32.428013*soc**2/C)) + 0.727348,PySRFunction(X=>sqrt(274.904454743531*exp(soc + soc**18*(C*d - 9.894208)**9/C**18) + 63.6481971390657*exp(-32.428013*soc**2/C)) + 0.727348)
