complexity,loss,equation,score,sympy_format,lambda_format
13,0.6245427,exp(exp(cube(cube(((0.008364916 - soc) / 0.37145734) / C)) + 1.0890942)),0.051879818022420546,exp(exp(1.0890942 + 7427.10391159247*(0.008364916 - soc)**9/C**9)),PySRFunction(X=>exp(exp(1.0890942 + 7427.10391159247*(0.008364916 - soc)**9/C**9)))
14,0.48471585,cube(exp(exp(cube(soc - cube((soc / 0.32617998) / (C + 0.040642746)))))),0.25345685897170206,exp(3*exp((-28.8156283847482*soc**3/(C + 0.040642746)**3 + soc)**3)),PySRFunction(X=>exp(3*exp((-28.8156283847482*soc**3/(C + 0.040642746)**3 + soc)**3)))
15,0.42104492,exp(exp(cube(soc - cube((soc / 0.32617998) / (C + 0.043789987))) + 1.0871049)),0.14082331662843608,exp(exp((-28.8156283847482*soc**3/(C + 0.043789987)**3 + soc)**3 + 1.0871049)),PySRFunction(X=>exp(exp((-28.8156283847482*soc**3/(C + 0.043789987)**3 + soc)**3 + 1.0871049)))
16,0.38222286,exp(cube(exp(cube(soc - cube(soc / ((C + 0.053942606) * 0.3502786))) + 0.36198995))),0.09673568469332713,exp(2.96231142373566*exp(3*(-23.2680069191471*soc**3/(C + 0.053942606)**3 + soc)**3)),PySRFunction(X=>exp(2.96231142373566*exp(3*(-23.2680069191471*soc**3/(C + 0.053942606)**3 + soc)**3)))
17,0.35976818,exp(exp(cube(cube(((-4.571465 - (soc / 0.090479314)) / (C - -1.3054118)) + 2.7030642)) + 1.0868568)),0.06054396205004623,exp(exp((2.7030642 + (-soc/0.090479314 - 4.571465)/(C - 1*(-1.3054118)))**9 + 1.0868568)),PySRFunction(X=>exp(exp((2.7030642 + (-soc/0.090479314 - 4.571465)/(C - 1*(-1.3054118)))**9 + 1.0868568)))
18,0.3123452,exp(exp(cube(cube(sqrt(C) + ((-0.41015115 - (soc / 0.14203256)) / (C - -0.5002003)))) + 1.0858046)),0.14135089313927862,exp(2.96182194221741*exp((sqrt(C) + (-7.0406391323229*soc - 0.41015115)/(C + 0.5002003))**9)),PySRFunction(X=>exp(2.96182194221741*exp((sqrt(C) + (-7.0406391323229*soc - 0.41015115)/(C + 0.5002003))**9)))
19,0.28778931,exp(exp(cube(cube((((-0.18306227 - soc) / 0.13310823) / ((C ^ 1.1245841) - -0.6299358)) + 1.5382396)) + 1.0863853)),0.08188033653163702,exp(exp((1.5382396 + (-soc - 0.18306227)/(0.13310823*(C**1.1245841 - 1*(-0.6299358))))**9 + 1.0863853)),PySRFunction(X=>exp(exp((1.5382396 + (-soc - 0.18306227)/(0.13310823*(C**1.1245841 - 1*(-0.6299358))))**9 + 1.0863853)))
20,0.27671796,cube(exp(exp(cube(cube((((-0.18293907 - soc) / 0.13321461) / ((C ^ 1.124574) - -0.62997746)) + 1.5384812)))) - 0.033702716),0.0392298573846359,(exp(exp((1.5384812 + (-soc - 0.18293907)/(0.13321461*(C**1.124574 - 1*(-0.62997746))))**9)) - 1*0.033702716)**3,PySRFunction(X=>(exp(exp((1.5384812 + (-soc - 0.18293907)/(0.13321461*(C**1.124574 - 1*(-0.62997746))))**9)) - 1*0.033702716)**3)
21,0.2596075,exp(exp(cube(cube((((-0.20463197 - soc) / 0.12650433) / ((C ^ 1.0856401) - -0.76218116)) + 1.4378806) + soc) + 1.0856204)),0.06382791751535197,exp(exp((soc + (1.4378806 + (-soc - 0.20463197)/(0.12650433*(C**1.0856401 - 1*(-0.76218116))))**3)**3 + 1.0856204)),PySRFunction(X=>exp(exp((soc + (1.4378806 + (-soc - 0.20463197)/(0.12650433*(C**1.0856401 - 1*(-0.76218116))))**3)**3 + 1.0856204)))
22,0.24826479,cube(exp(exp(cube(soc + cube((((-0.20648223 - soc) / 0.12711631) / ((C ^ 1.0816219) - -0.7628224)) + 1.4367585)))) - 0.03559793),0.04467499682361841,(exp(exp((soc + (1.4367585 + (-soc - 0.20648223)/(0.12711631*(C**1.0816219 - 1*(-0.7628224))))**3)**3)) - 1*0.03559793)**3,PySRFunction(X=>(exp(exp((soc + (1.4367585 + (-soc - 0.20648223)/(0.12711631*(C**1.0816219 - 1*(-0.7628224))))**3)**3)) - 1*0.03559793)**3)
24,0.24732934,cube(exp(exp(cube((soc * 1.0408425) + cube((((-0.20463197 - soc) / 0.12650433) / ((C ^ 1.0899324) - -0.7628224)) + 1.4367585)))) - 0.036188796),0.0018875346867731672,(exp(exp((soc*1.0408425 + (1.4367585 + (-soc - 0.20463197)/(0.12650433*(C**1.0899324 - 1*(-0.7628224))))**3)**3)) - 1*0.036188796)**3,PySRFunction(X=>(exp(exp((soc*1.0408425 + (1.4367585 + (-soc - 0.20463197)/(0.12650433*(C**1.0899324 - 1*(-0.7628224))))**3)**3)) - 1*0.036188796)**3)
25,0.22422308,exp(cube(cube((0.031834636 - (soc / 0.2834688)) / C) + sqrt(soc)) + (soc + 2.6899033)) + (cube(square(soc + -1.2756251)) + soc),0.09807935967648074,soc + (soc - 1.2756251)**6 + 14.730251436256*exp(soc + (sqrt(soc) + (0.031834636 - 3.52772509708299*soc)**3/C**3)**3),PySRFunction(X=>soc + (soc - 1.2756251)**6 + 14.730251436256*exp(soc + (sqrt(soc) + (0.031834636 - 3.52772509708299*soc)**3/C**3)**3))
26,0.22288118,(soc + exp((soc + cube(cube((0.03174797 - (soc / 0.28355038)) / C) + sqrt(soc))) + 2.6884015)) + square(cube(exp(0.25808725 - soc))),0.006002644793621066,soc + 14.7081461476649*exp(soc + (sqrt(soc) + (0.03174797 - 3.52671013877675*soc)**3/C**3)**3) + 4.70451882996508*exp(-6*soc),PySRFunction(X=>soc + 14.7081461476649*exp(soc + (sqrt(soc) + (0.03174797 - 3.52671013877675*soc)**3/C**3)**3) + 4.70451882996508*exp(-6*soc))
27,0.21934222,(square(cube(1.2844806 - soc)) + soc) + exp((cube(sqrt(soc * 1.6467022) + cube((0.033542342 - (soc / 0.27444825)) / C)) + soc) + 2.6721063),0.016005645792514796,soc + (1.2844806 - soc)**6 + 14.4704161538742*exp(soc + (1.28323894891014*sqrt(soc) + (0.033542342 - 3.64367417172454*soc)**3/C**3)**3),PySRFunction(X=>soc + (1.2844806 - soc)**6 + 14.4704161538742*exp(soc + (1.28323894891014*sqrt(soc) + (0.033542342 - 3.64367417172454*soc)**3/C**3)**3))
28,0.20585608,exp((soc + cube(cube((0.03373943 - (soc / 0.2740569)) / C) + sqrt(exp(d) * soc))) + 2.6690893) + (square(cube(soc - 1.2855349)) + soc),0.06345587470406637,soc + (soc - 1.2855349)**6 + 14.4268246991127*exp(soc + (sqrt(soc*exp(d)) + (0.03373943 - 3.64887729518943*soc)**3/C**3)**3),PySRFunction(X=>soc + (soc - 1.2855349)**6 + 14.4268246991127*exp(soc + (sqrt(soc*exp(d)) + (0.03373943 - 3.64887729518943*soc)**3/C**3)**3))
29,0.18594974,soc + (exp(2.6832337 + (soc + cube(sqrt(soc * (d + C)) + cube((0.039831642 - (soc / 0.27729338)) / C)))) + square(cube(soc - 1.2782491))),0.10170086170491421,soc + (soc - 1.2782491)**6 + 14.6323334511516*exp(soc + (sqrt(soc*(C + d)) + (0.039831642 - 3.60628876174397*soc)**3/C**3)**3),PySRFunction(X=>soc + (soc - 1.2782491)**6 + 14.6323334511516*exp(soc + (sqrt(soc*(C + d)) + (0.039831642 - 3.60628876174397*soc)**3/C**3)**3))
30,0.18521596,(cube(square(1.2815489 - soc)) + soc) + exp((soc + cube(cube((0.0337883 - (soc / 0.27788848)) / C) + sqrt((d + sqrt(C)) * soc))) + 2.6804101),0.003953926539894961,soc + (1.2815489 - soc)**6 + 14.5910758692843*exp(soc + (sqrt(soc*(sqrt(C) + d)) + (0.0337883 - 3.59856587074067*soc)**3/C**3)**3),PySRFunction(X=>soc + (1.2815489 - soc)**6 + 14.5910758692843*exp(soc + (sqrt(soc*(sqrt(C) + d)) + (0.0337883 - 3.59856587074067*soc)**3/C**3)**3))
