time/s;current/A;battery voltage/V
55607.7435919313;-18.080516;3.3280895
55608.7435919331;-17.94816;3.3275883
55635.7435919834;-18.066939;3.3280394
55636.7435919853;-17.934586;3.3275383
55637.7435919871;-17.924406;3.3276885
55638.743591989;-17.958344;3.3283901
55639.7435919909;-18.033002;3.327889
55687.7435920803;-17.995672;3.3282399
55688.7435920821;-17.968523;3.3276384
55694.7435920933;-17.975311;3.3283401
55695.7435920952;-17.951555;3.3278389
55722.7435921455;-18.066939;3.3277888
55723.7435921473;-18.134811;3.32829
55744.7435921864;-18.029609;3.3277385
55745.7435921883;-18.016035;3.3283401
55784.7435922609;-17.893863;3.3284402
55785.7435922628;-17.927801;3.3278389
55803.7435922963;-17.951555;3.3284402
55804.7435922982;-18.043182;3.327939
55806.7435923019;-17.880287;3.3284402
55807.7435923038;-17.988885;3.327939
55831.7435923485;-17.951555;3.3284402
55832.7435923503;-17.921012;3.3278389
55842.743592369;-17.907438;3.327889
55843.7435923708;-18.033002;3.3283901
55852.7435923876;-17.934586;3.3277385
55853.7435923895;-17.887076;3.3282399
55889.7435924565;-18.005854;3.3278389
55890.7435924584;-17.944768;3.3285906
55901.7435924789;-17.934586;3.3285906
55902.7435924807;-17.944768;3.3280895
55923.7435925199;-17.999066;3.3281395
55924.7435925217;-17.968523;3.3287911
55925.7435925236;-17.978705;3.3281896
55938.7435925478;-17.968523;3.3284402
55939.7435925497;-17.934586;3.3277888
55940.7435925515;-17.897256;3.3284402
55960.7435925888;-17.985492;3.327889
55961.7435925906;-18.022822;3.3285406
55967.7435926018;-17.971918;3.3284905
55968.7435926037;-17.876896;3.3279891
55977.7435926204;-17.954947;3.3277888
55978.7435926223;-17.954947;3.3285406
56047.7435927508;-18.033002;3.3286908
56048.7435927527;-18.012641;3.3281896
56051.7435927583;-17.859926;3.3286407
56052.7435927601;-17.992277;3.3280895
56102.7435928533;-17.958344;3.3280394
56103.7435928551;-17.971918;3.3285906
56141.7435929259;-17.995672;3.3287911
56142.7435929278;-17.975311;3.3282399
56158.7435929576;-17.954947;3.3282399
56159.7435929594;-17.91083;3.3287411
56175.7435929892;-17.931193;3.3283401
56176.7435929911;-18.16875;3.3288412
56177.743592993;-17.992277;3.3282399
56216.7435930656;-18.077119;3.3288913
56217.7435930675;-17.914225;3.3283901
56224.7435930805;-17.971918;3.3287411
56225.7435930824;-17.91083;3.3279891
56226.7435930842;-17.931193;3.3286908
56239.7435931084;-17.971918;3.3284402
56240.7435931103;-17.90065;3.3289917
56270.7435931662;-18.043182;3.3289917
56271.7435931681;-17.931193;3.3283901
56273.7435931718;-17.951555;3.3281896
56274.7435931736;-17.958344;3.3288412
56288.7435931997;-17.954947;3.3285906
56289.7435932016;-18.053363;3.3290918
56290.7435932034;-18.053363;3.32829
56316.7435932519;-17.94816;3.3290417
