u_par;C;t;V;I;F;u;Ue;soc;eta;pulse;trajectory
0;0.32063301091573715;3079.8555154209507;3.6872442211655043;0.32063301091573715;0;0;3.7434170414485575;0.7256935146958787;0.05617282028305315;False;4
0;0.32063301091573715;3080.8557932759104;3.6872223405712212;0.32063301091573715;0;0;3.743399306042122;0.7256044252235487;0.056176965470900786;False;4
0;0.32063301091573715;3081.85607113087;3.687200451478396;0.32063301091573715;0;0;3.74338156123639;0.7255153357512187;0.056181109757994285;False;4
0;0.32063301091573715;3082.8563489858298;3.687178553819621;0.32063301091573715;0;0;3.7433638069564634;0.7254262462788887;0.056185253136842306;False;4
0;0.32063301091573715;3083.8566268407894;3.68715664747658;0.32063301091573715;0;0;3.743346043127214;0.7253371568065587;0.0561893956506343;False;4
0;0.32063301091573715;3084.856904695749;3.6871347323816055;0.32063301091573715;0;0;3.7433282696732797;0.7252480673342288;0.0561935372916742;False;4
0;0.32063301091573715;3085.857182550709;3.68711280843609;0.32063301091573715;0;0;3.743310486519065;0.7251589778618988;0.056197678082975155;False;4
0;0.32063301091573715;3086.8574604056685;3.687090875547499;0.32063301091573715;0;0;3.7432926935887414;0.7250698883895688;0.05620181804124247;False;4
0;0.32063301091573715;3087.857738260628;3.6870689336304396;0.32063301091573715;0;0;3.7432748908062514;0.7249807989172388;0.05620595717581178;False;4
0;0.32063301091573715;3088.858016115588;3.6870469825819074;0.32063301091573715;0;0;3.7432570780952887;0.7248917094449087;0.0562100955133813;False;4
0;0.32063301091573715;3089.8582939705475;3.6870250223150194;0.32063301091573715;0;0;3.7432392553793337;0.7248026199725787;0.05621423306431428;False;4
0;0.32063301091573715;3090.858571825507;3.687003052728892;0.32063301091573715;0;0;3.743221422581613;0.7247135305002487;0.05621836985272077;False;4
0;0.32063301091573715;3091.858849680467;3.6869810737530964;0.32063301091573715;0;0;3.7432035796251286;0.7246244410279187;0.05622250587203226;False;4
