I,u_per,soc,s,sdot,C
0.0,0.6533333333333334,0.96891123,0.009608744,0.02852853,0.0
0.0,0.6533333333333334,0.96891123,0.009616671,0.028526973,0.0
0.0,0.6533333333333334,0.96891123,0.009624598,0.028525418,0.0
0.0,0.6533333333333334,0.96891123,0.009632525,0.02852385,0.0
0.0,0.6533333333333334,0.96891123,0.009640451,0.028522294,0.0
0.0,0.6533333333333334,0.96891123,0.009648376,0.028520739,0.0
0.0,0.6533333333333334,0.96891123,0.009656302,0.028519183,0.0
0.0,0.6533333333333334,0.96891123,0.009664226,0.028517613,0.0
0.0,0.6533333333333334,0.96891123,0.009672151,0.028516054,0.0
0.0,0.6533333333333334,0.96891123,0.009680075,0.028514491,0.0
0.0,0.6533333333333334,0.96891123,0.009687998,0.028512936,0.0
0.0,0.6533333333333334,0.96891123,0.009695921,0.028511375,0.0
0.0,0.6533333333333334,0.96891123,0.009703844,0.028509822,0.0
0.0,0.6533333333333334,0.96891123,0.009711767,0.02850826,0.0
0.0,0.6533333333333334,0.96891123,0.0097196875,0.028506711,0.0
0.0,0.6533333333333334,0.96891123,0.009727609,0.02850515,0.0
0.0,0.6533333333333334,0.96891123,0.00973553,0.028503595,0.0
