% Model:              JH_2804_pulse_hyperelastic_NeoHook - Copy.mph
% Version:            COMSOL 6.3.0.420
% Date:               May 13 2026, 15:45
% Dimension:          0
% Nodes:              6678
% Expressions:        7
% Description:        Point Probe 1, Positive current, Point Probe 3, Displacement, Open-circuit cell voltage, Battery cell state of charge, 
% u_par                   C_par                    t                        E_cell (V)               -I_1C * A_cell (A)       Rx_cell (N)              u_par*u_pre (m)          E_ocv_cell (V)           soc_cell (1)             -I_1C * A_cell * wv1(t)
0                         1                        1296                     3.8004953153399446       4.978215502204348        3145702.4583347323       0                        3.8856398565852586       0.6400028889500519       4.978215502204348
0                         1                        1297                     3.8002985932886566       4.978215502204348        3148169.16992614         0                        3.8853983452118923       0.6397251111722743       4.978215502204348
0                         1                        1298                     3.8000994547100593       4.978215502204348        3150635.9374730964       0                        3.885156833838526        0.6394473333944963       4.978215502204348
0                         1                        1299                     3.7998947769036846       4.978215502204348        3153102.7538363948       0                        3.8849153224651602       0.6391695556167185       4.978215502204348
0                         1                        1300                     3.7996900847309916       4.978215502204348        3155569.631731002        0                        3.8846699291126794       0.6388917778389409       4.978215502204348
0                         1                        1301                     3.799485378191981        4.978215502204348        3158036.571174993        0                        3.884424319061803        0.6386140000611631       4.978215502204348
0                         1                        1302                     3.7992806572866518       4.978215502204348        3160503.5721871695       0                        3.8841787090109263       0.638336222283385        4.978215502204348
0                         1                        1303                     3.799075922015005        4.978215502204348        3162970.634784838        0                        3.8839330989600502       0.6380584445056076       4.978215502204348
0                         1                        1304                     3.79887117237704         4.978215502204348        3165437.758986446        0                        3.8836874889091737       0.6377806667278297       4.978215502204348
0                         1                        1305                     3.7986664083727573       4.978215502204348        3167904.944810346        0                        3.883441878858297        0.637502888950052        4.978215502204348
0                         1                        1306                     3.798461630002156        4.978215502204348        3170372.1922745723       0                        3.88319626880742         0.6372251111722741       4.978215502204348
0                         1                        1307                     3.798256837265237        4.978215502204348        3172839.501397161        0                        3.882950658756544        0.6369473333944964       4.978215502204348
0                         1                        1308                     3.7980520301619998       4.978215502204348        3175306.8721962115       0                        3.8827050487056676       0.6366695556167186       4.978215502204348
0                         1                        1309                     3.7978472086924446       4.978215502204348        3177774.3046901524       0                        3.882459438654791        0.6363917778389407       4.978215502204348
0                         1                        1310                     3.7976423728565716       4.978215502204348        3180241.798897145        0                        3.882213828603914        0.6361140000611631       4.978215502204348
0                         1                        1311                     3.79743752265438         4.978215502204348        3182709.3548350614       0                        3.8819682185530375       0.6358362222833852       4.978215502204348
0                         1                        1312                     3.797232658085871        4.978215502204348        3185176.9725222006       0                        3.881722608502161        0.6355584445056075       4.978215502204348
0                         1                        1313                     3.797027779151044        4.978215502204348        3187644.6519766967       0                        3.8814769984512845       0.6352806667278296       4.978215502204348
0                         1                        1314                     3.796822885849899        4.978215502204348        3190112.393216775        0                        3.8812313884004084       0.6350028889500517       4.978215502204348
0                         1                        1315                     3.7966179781824354       4.978215502204348        3192580.196260599        0                        3.8809857783495314       0.6347251111722741       4.978215502204348
0                         1                        1316                     3.796413056148654        4.978215502204348        3195048.0611265674       0                        3.8807401682986553       0.6344473333944963       4.978215502204348
0                         1                        1317                     3.796208119748555        4.978215502204348        3197515.9878322473       0                        3.8804945582477783       0.6341695556167185       4.978215502204348
0                         1                        1318                     3.7960031689821374       4.978215502204348        3199983.976396377        0                        3.8802489481969014       0.6338917778389408       4.978215502204348
0                         1                        1319                     3.7957982038494023       4.978215502204348        3202452.026837036        0                        3.8800033381460257       0.6336140000611631       4.978215502204348
0                         1                        1320                     3.795593224350349        4.978215502204348        3204920.1391720986       0                        3.8797577280951487       0.6333362222833852       4.978215502204348
0                         1                        1321                     3.7953882304849773       4.978215502204348        3207388.313420101        0                        3.879512118044272        0.6330584445056074       4.978215502204348
0                         1                        1322                     3.795183222253288        4.978215502204348        3209856.549599005        0                        3.8792665079933957       0.6327806667278296       4.978215502204348
0                         1                        1323                     3.7949781996552803       4.978215502204348        3212324.8477273136       0                        3.879020897942519        0.6325028889500519       4.978215502204348
0                         1                        1324                     3.794773162690955        4.978215502204348        3214793.207822768        0                        3.8787752878916426       0.6322251111722741       4.978215502204348
0                         1                        1325                     3.7945681113603116       4.978215502204348        3217261.629903728        0                        3.8785296778407656       0.6319473333944963       4.978215502204348
0                         1                        1326                     3.7943630456633497       4.978215502204348        3219730.1139884945       0                        3.8782840677898895       0.6316695556167183       4.978215502204348
0                         1                        1327                     3.79415796560007         4.978215502204348        3222198.6600951827       0                        3.878038457739013        0.6313917778389408       4.978215502204348
0                         1                        1328                     3.7939528711704726       4.978215502204348        3224667.2682422213       0                        3.877792847688136        0.6311140000611628       4.978215502204348
0                         1                        1329                     3.793747762374557        4.978215502204348        3227135.938447405        0                        3.87754723763726         0.6308362222833852       4.978215502204348
0                         1                        1330                     3.793542639212323        4.978215502204348        3229604.670729005        0                        3.8773016275863834       0.6305584445056077       4.978215502204348
0                         1                        1331                     3.7933375016837716       4.978215502204348        3232073.4651055885       0                        3.877056017535507        0.6302806667278295       4.978215502204348
0                         1                        1332                     3.793132349788902        4.978215502204348        3234542.3215951156       0                        3.8768104074846303       0.6300028889500519       4.978215502204348
0                         1                        1333                     3.792927183527714        4.978215502204348        3237011.2402156303       0                        3.8765647974337543       0.6297251111722743       4.978215502204348
0                         1                        1334                     3.792722002900208        4.978215502204348        3239480.220985561        0                        3.8763191873828773       0.6294473333944965       4.978215502204348
0                         1                        1335                     3.7925168079063845       4.978215502204348        3241949.263923152        0                        3.8760735773320003       0.6291695556167183       4.978215502204348
0                         1                        1336                     3.7923115985462426       4.978215502204348        3244418.369046402        0                        3.875827967281124        0.6288917778389409       4.978215502204348
0                         1                        1337                     3.7921063748197827       4.978215502204348        3246887.53637375         0                        3.8755823572302477       0.628614000061163        4.978215502204348
0                         1                        1338                     3.7919011367270046       4.978215502204348        3249356.7659231666       0                        3.8753367471793707       0.6283362222833854       4.978215502204348
0                         1                        1339                     3.7916958842679094       4.978215502204348        3251826.0577131603       0                        3.875091137128494        0.6280584445056074       4.978215502204348
0                         1                        1340                     3.791490617442495        4.978215502204348        3254295.41176182         0                        3.8748455270776176       0.6277806667278297       4.978215502204348
0                         1                        1341                     3.791285336250763        4.978215502204348        3256764.828087421        0                        3.874599917026741        0.6275028889500519       4.978215502204348
0                         1                        1342                     3.7910800406927128       4.978215502204348        3259234.3067080653       0                        3.8743500645546947       0.6272251111722741       4.978215502204348
0                         1                        1343                     3.790874730768345        4.978215502204348        3261703.847641825        0                        3.8740976712933137       0.6269473333944964       4.978215502204348
0                         1                        1344                     3.790669406477659        4.978215502204348        3264173.450907555        0                        3.873845278031933        0.6266695556167187       4.978215502204348
0                         1                        1345                     3.790464067820655        4.978215502204348        3266643.116522864        0                        3.8735928847705523       0.6263917778389411       4.978215502204348
0                         1                        1346                     3.7902587147973326       4.978215502204348        3269112.8445063676       0                        3.8733404915091714       0.6261140000611632       4.978215502204348
0                         1                        1347                     3.7900533474076927       4.978215502204348        3271582.634875972        0                        3.8730880982477904       0.6258362222833852       4.978215502204348
0                         1                        1348                     3.789847913832035        4.978215502204348        3274052.484465421        0                        3.872835704986409        0.6255584445056074       4.978215502204348
0                         1                        1349                     3.7896422237974434       4.978215502204348        3276522.3815402063       0                        3.8725833117250286       0.6252806667278297       4.978215502204348
0                         1                        1350                     3.789436507984026        4.978215502204348        3278992.340252144        0                        3.8723309184636485       0.625002888950052        4.978215502204348
0                         1                        1351                     3.7892307663917837       4.978215502204348        3281462.360613941        0                        3.872078525202267        0.6247251111722743       4.978215502204348
0                         1                        1352                     3.7890249990207163       4.978215502204348        3283932.4426379995       0                        3.8718261319408858       0.6244473333944964       4.978215502204348
0                         1                        1353                     3.7888192058708237       4.978215502204348        3286402.586336812        0                        3.871573738679505        0.6241695556167188       4.978215502204348
0                         1                        1354                     3.7886133869421053       4.978215502204348        3288872.7917227377       0                        3.8713213454181234       0.6238917778389408       4.978215502204348
0                         1                        1355                     3.7884075422345624       4.978215502204348        3291343.0588083887       0                        3.8710689521567425       0.6236140000611632       4.978215502204348
0                         1                        1356                     3.788201671748194        4.978215502204348        3293813.3876061607       0                        3.8708165588953625       0.6233362222833851       4.978215502204348
0                         1                        1357                     3.787995775483           4.978215502204348        3296283.7781287604       0                        3.870564165633982        0.6230584445056077       4.978215502204348
0                         1                        1358                     3.787789853438981        4.978215502204348        3298754.2303884085       0                        3.8703117723726          0.6227806667278296       4.978215502204348
0                         1                        1359                     3.787583905616137        4.978215502204348        3301224.7443977674       0                        3.8700593791112192       0.6225028889500519       4.978215502204348
0                         1                        1360                     3.787377932014467        4.978215502204348        3303695.320169514        0                        3.8698069858498387       0.6222251111722742       4.978215502204348
0                         1                        1361                     3.7871719326339726       4.978215502204348        3306165.957715862        0                        3.869554592588458        0.6219473333944963       4.978215502204348
0                         1                        1362                     3.7869659074746527       4.978215502204348        3308636.6570493355       0                        3.869302199327077        0.6216695556167188       4.978215502204348
0                         1                        1363                     3.786759856536508        4.978215502204348        3311107.418182756        0                        3.869049806065696        0.6213917778389407       4.978215502204348
0                         1                        1364                     3.786553779819537        4.978215502204348        3313578.24112821         0                        3.868797412804315        0.6211140000611631       4.978215502204348
0                         1                        1365                     3.7863476773237417       4.978215502204348        3316049.1258984124       0                        3.8685450195429336       0.6208362222833853       4.978215502204348
0                         1                        1366                     3.7861415490491206       4.978215502204348        3318520.0725060245       0                        3.868292626281553        0.6205584445056075       4.978215502204348
0                         1                        1367                     3.785935394995674        4.978215502204348        3320991.0809630463       0                        3.8680402330201726       0.6202806667278298       4.978215502204348
0                         1                        1368                     3.785729215163403        4.978215502204348        3323462.1512826197       0                        3.8677878397587913       0.620002888950052        4.978215502204348
0                         1                        1369                     3.7855230095523065       4.978215502204348        3325933.2834769413       0                        3.8675354464974103       0.6197251111722741       4.978215502204348
0                         1                        1370                     3.785316778162384        4.978215502204348        3328404.4775583968       0                        3.86728305323603         0.6194473333944963       4.978215502204348
0                         1                        1371                     3.785110520993637        4.978215502204348        3330875.7335398346       0                        3.867030659974649        0.6191695556167186       4.978215502204348
0                         1                        1372                     3.784904238046065        4.978215502204348        3333347.0514335237       0                        3.8667782667132684       0.6188917778389408       4.978215502204348
0                         1                        1373                     3.784697929319667        4.978215502204348        3335818.431251861        0                        3.866525873451887        0.6186140000611631       4.978215502204348
0                         1                        1374                     3.7844915948144444       4.978215502204348        3338289.873007737        0                        3.866273480190506        0.6183362222833853       4.978215502204348
0                         1                        1375                     3.7842852345303966       4.978215502204348        3340761.3767133793       0                        3.866021086929125        0.6180584445056075       4.978215502204348
0                         1                        1376                     3.784078848467523        4.978215502204348        3343232.9423814914       0                        3.8657686936677442       0.6177806667278297       4.978215502204348
0                         1                        1377                     3.7838724366258245       4.978215502204348        3345704.570024539        0                        3.8655163004063633       0.6175028889500517       4.978215502204348
0                         1                        1378                     3.7836659990053008       4.978215502204348        3348176.2596547646       0                        3.865263907144983        0.6172251111722742       4.978215502204348
0                         1                        1379                     3.7834595356059517       4.978215502204348        3350648.0112849926       0                        3.865011847331006        0.6169473333944964       4.978215502204348
0                         1                        1380                     3.783253046427777        4.978215502204348        3353119.8249278846       0                        3.864813754472261        0.6166695556167184       4.978215502204348
0                         1                        1381                     3.7830465314707777       4.978215502204348        3355591.7005956685       0                        3.864615661613516        0.616391777838941        4.978215502204348
0                         1                        1382                     3.782839990734953        4.978215502204348        3358063.638300767        0                        3.8644175687547717       0.6161140000611632       4.978215502204348
0                         1                        1383                     3.7826334242203026       4.978215502204348        3360535.6380562256       0                        3.8642194758960273       0.6158362222833853       4.978215502204348
0                         1                        1384                     3.7824268319268275       4.978215502204348        3363007.6998739177       0                        3.864018083532977        0.6155584445056075       4.978215502204348
0                         1                        1385                     3.782220213854527        4.978215502204348        3365479.823766931        0                        3.8638091273818786       0.6152806667278294       4.978215502204348
0                         1                        1386                     3.782013570003401        4.978215502204348        3367952.009747387        0                        3.86360017123078         0.6150028889500521       4.978215502204348
0                         1                        1387                     3.78180690037345         4.978215502204348        3370424.2578281704       0                        3.8633912150796816       0.6147251111722745       4.978215502204348
0                         1                        1388                     3.7816002049646738       4.978215502204348        3372896.568021778        0                        3.8631822589285836       0.6144473333944963       4.978215502204348
0                         1                        1389                     3.781393483777072        4.978215502204348        3375368.9403401907       0                        3.862973302777485        0.6141695556167184       4.978215502204348
0                         1                        1390                     3.7811867368106453       4.978215502204348        3377841.37479675         0                        3.8627643466263866       0.6138917778389408       4.978215502204348
0                         1                        1391                     3.7809799640653936       4.978215502204348        3380313.8714034325       0                        3.862555390475288        0.613614000061163        4.978215502204348
0                         1                        1392                     3.780773165541316        4.978215502204348        3382786.430172854        0                        3.8623464343241896       0.6133362222833851       4.978215502204348
0                         1                        1393                     3.780566341238414        4.978215502204348        3385259.0511175687       0                        3.8621374781730915       0.6130584445056075       4.978215502204348
0                         1                        1394                     3.7803594911566862       4.978215502204348        3387731.7342502684       0                        3.8619285220219934       0.6127806667278296       4.978215502204348
0                         1                        1395                     3.7801526152961333       4.978215502204348        3390204.479583392        0                        3.861719565870895        0.6125028889500519       4.978215502204348
0                         1                        1396                     3.7799457136567547       4.978215502204348        3392677.287129559        0                        3.8615106097197964       0.6122251111722741       4.978215502204348
0                         1                        1397                     3.779738786238551        4.978215502204348        3395150.1569010513       0                        3.861301653568699        0.6119473333944963       4.978215502204348
0                         1                        1398                     3.7795318082924663       4.978215502204348        3397623.0885392707       0                        3.8610926974176          0.6116695556167187       4.978215502204348
0                         1                        1399                     3.7793240925136375       4.978215502204348        3400096.071696926        0                        3.860883741266502        0.6113917778389407       4.978215502204348
0                         1                        1400                     3.779116322182894        4.978215502204348        3402569.1166099836       0                        3.8606747851154037       0.6111140000611633       4.978215502204348
0                         1                        1401                     3.7789084973002356       4.978215502204348        3405042.223286597        0                        3.8604658289643052       0.6108362222833851       4.978215502204348
0                         1                        1402                     3.778700617865662        4.978215502204348        3407515.3917349987       0                        3.8602568728132067       0.6105584445056075       4.978215502204348
0                         1                        1403                     3.7784926838791733       4.978215502204348        3409988.6219637427       0                        3.8600479166621082       0.6102806667278297       4.978215502204348
0                         1                        1404                     3.77828469534077         4.978215502204348        3412461.91398063         0                        3.8598389605110097       0.6100028889500521       4.978215502204348
0                         1                        1405                     3.778076652250452        4.978215502204348        3414935.2677941555       0                        3.8596300043599117       0.6097251111722741       4.978215502204348
0                         1                        1406                     3.777868554608219        4.978215502204348        3417408.6834124667       0                        3.859421048208813        0.6094473333944965       4.978215502204348
0                         1                        1407                     3.777660402414071        4.978215502204348        3419882.1608443265       0                        3.859212092057715        0.6091695556167186       4.978215502204348
0                         1                        1408                     3.7774521956680087       4.978215502204348        3422355.7000974845       0                        3.8590031359066166       0.6088917778389408       4.978215502204348
0                         1                        1409                     3.7772439343700306       4.978215502204348        3424829.301180241        0                        3.858794179755518        0.608614000061163        4.978215502204348
0                         1                        1410                     3.7770356185201384       4.978215502204348        3427302.9641010156       0                        3.85858522360442         0.6083362222833851       4.978215502204348
0                         1                        1411                     3.7768272481183307       4.978215502204348        3429776.6888682405       0                        3.858376267453322        0.6080584445056074       4.978215502204348
0                         1                        1412                     3.7766188231646085       4.978215502204348        3432250.47549007         0                        3.8581673113022235       0.6077806667278296       4.978215502204348
0                         1                        1413                     3.7764103436589713       4.978215502204348        3434724.3239742485       0                        3.8579583551511254       0.6075028889500518       4.978215502204348
0                         1                        1414                     3.776201809601419        4.978215502204348        3437198.2343298458       0                        3.857749399000027        0.6072251111722742       4.978215502204348
0                         1                        1415                     3.7759932209919524       4.978215502204348        3439672.2065647887       0                        3.8575404428489284       0.6069473333944962       4.978215502204348
0                         1                        1416                     3.7757845778305703       4.978215502204348        3442146.2406874164       0                        3.85733148669783         0.6066695556167185       4.978215502204348
0                         1                        1417                     3.7755758801172736       4.978215502204348        3444620.336705917        0                        3.857122530546732        0.6063917778389407       4.978215502204348
0                         1                        1418                     3.775367127852062        4.978215502204348        3447094.4946285672       0                        3.8569135743956333       0.606114000061163        4.978215502204348
0                         1                        1419                     3.7751583210349358       4.978215502204348        3449568.714463804        0                        3.856704618244535        0.6058362222833855       4.978215502204348
0                         1                        1420                     3.774949459665894        4.978215502204348        3452042.99621953         0                        3.8564956620934363       0.6055584445056077       4.978215502204348
0                         1                        1421                     3.774740543744938        4.978215502204348        3454517.339904464        0                        3.8562867059423382       0.6052806667278298       4.978215502204348
0                         1                        1422                     3.774531573272067        4.978215502204348        3456991.74552658         0                        3.8560777497912397       0.6050028889500519       4.978215502204348
0                         1                        1423                     3.774322548247281        4.978215502204348        3459466.2130943066       0                        3.8558687936401412       0.604725111172274        4.978215502204348
0                         1                        1424                     3.77411346867058         4.978215502204348        3461940.742615825        0                        3.855659837489043        0.6044473333944965       4.978215502204348
0                         1                        1425                     3.773904334541964        4.978215502204348        3464415.3340996457       0                        3.855450881337945        0.6041695556167186       4.978215502204348
0                         1                        1426                     3.7736951458614336       4.978215502204348        3466889.9875536994       0                        3.855241925186847        0.6038917778389408       4.978215502204348
0                         1                        1427                     3.7734859026289875       4.978215502204348        3469364.7029863913       0                        3.855017011392808        0.6036140000611632       4.978215502204348
0                         1                        1428                     3.7732766048446273       4.978215502204348        3471839.4804062666       0                        3.8547918055872774       0.6033362222833852       4.978215502204348
0                         1                        1429                     3.773067252508352        4.978215502204348        3474314.3198213475       0                        3.854566599781746        0.6030584445056075       4.978215502204348
0                         1                        1430                     3.772857845620162        4.978215502204348        3476789.221239784        0                        3.854341393976215        0.6027806667278297       4.978215502204348
0                         1                        1431                     3.772648384180057        4.978215502204348        3479264.184670133        0                        3.854116188170684        0.6025028889500519       4.978215502204348
0                         1                        1432                     3.772438868188037        4.978215502204348        3481739.2101205625       0                        3.853890982365153        0.6022251111722742       4.978215502204348
0                         1                        1433                     3.772229297644102        4.978215502204348        3484214.297599475        0                        3.853665776559622        0.6019473333944965       4.978215502204348
0                         1                        1434                     3.772019672548252        4.978215502204348        3486689.447114795        0                        3.8534405707540906       0.6016695556167186       4.978215502204348
0                         1                        1435                     3.771809992900488        4.978215502204348        3489164.658675243        0                        3.8532153649485594       0.6013917778389409       4.978215502204348
0                         1                        1436                     3.7716002587008077       4.978215502204348        3491639.93228886         0                        3.8529901591430282       0.6011140000611629       4.978215502204348
0                         1                        1437                     3.771390469949214        4.978215502204348        3494115.2679641023       0                        3.8527649533374975       0.6008362222833853       4.978215502204348
0                         1                        1438                     3.7711806266457044       4.978215502204348        3496590.6657089675       0                        3.8525397475319663       0.6005584445056076       4.978215502204348
0                         1                        1439                     3.7709707287902803       4.978215502204348        3499066.1255320073       0                        3.8523145417264355       0.6002806667278296       4.978215502204348
0                         1                        1440                     3.770760776382941        4.978215502204348        3501541.6474413606       0                        3.8520893359209043       0.600002888950052        4.978215502204348
0                         1                        1441                     3.7705507694236875       4.978215502204348        3504017.231445321        0                        3.8518641301153735       0.5997251111722742       4.978215502204348
0                         1                        1442                     3.7703407079125184       4.978215502204348        3506492.8775523826       0                        3.851638924309843        0.5994473333944965       4.978215502204348
0                         1                        1443                     3.770130591849435        4.978215502204348        3508968.585770535        0                        3.8514137185043116       0.5991695556167185       4.978215502204348
0                         1                        1444                     3.769920421234436        4.978215502204348        3511444.356108177        0                        3.8511885126987804       0.5988917778389407       4.978215502204348
0                         1                        1445                     3.7697101960675226       4.978215502204348        3513920.1885738          0                        3.8509633068932496       0.598614000061163        4.978215502204348
0                         1                        1446                     3.7694999163486944       4.978215502204348        3516396.0831754315       0                        3.8507381010877184       0.5983362222833855       4.978215502204348
0                         1                        1447                     3.7692895820779513       4.978215502204348        3518872.039921346        0                        3.850512895282187        0.5980584445056075       4.978215502204348
0                         1                        1448                     3.769079193255293        4.978215502204348        3521348.0588200404       0                        3.850287689476656        0.5977806667278297       4.978215502204348
0                         1                        1449                     3.768867208256604        4.978215502204348        3523824.1346706026       0                        3.850062483671125        0.5975028889500519       4.978215502204348
0                         1                        1450                     3.7686549102782796       4.978215502204348        3526300.2717733094       0                        3.8498372778655936       0.5972251111722743       4.978215502204348
0                         1                        1451                     3.7684424897219566       4.978215502204348        3528776.470774214        0                        3.849612072060063        0.5969473333944963       4.978215502204348
0                         1                        1452                     3.7682299465876348       4.978215502204348        3531252.7316789553       0                        3.8493868662545316       0.5966695556167187       4.978215502204348
0                         1                        1453                     3.768017280875314        4.978215502204348        3533729.0544930883       0                        3.849161660449001        0.5963917778389408       4.978215502204348
0                         1                        1454                     3.767804492584995        4.978215502204348        3536205.439222672        0                        3.84893645464347         0.5961140000611632       4.978215502204348
0                         1                        1455                     3.767591581716677        4.978215502204348        3538681.88587272         0                        3.848711248837939        0.5958362222833853       4.978215502204348
0                         1                        1456                     3.7673785482703606       4.978215502204348        3541158.3944490394       0                        3.8484860430324077       0.5955584445056074       4.978215502204348
0                         1                        1457                     3.767165392246045        4.978215502204348        3543634.964957389        0                        3.848260837226877        0.5952806667278296       4.978215502204348
0                         1                        1458                     3.766952113643731        4.978215502204348        3546111.597403018        0                        3.8480356314213453       0.595002888950052        4.978215502204348
0                         1                        1459                     3.766738712463418        4.978215502204348        3548588.2917920016       0                        3.847810425615815        0.5947251111722741       4.978215502204348
0                         1                        1460                     3.7665251887051063       4.978215502204348        3551065.048129165        0                        3.847585219810284        0.5944473333944962       4.978215502204348
0                         1                        1461                     3.7663115423687965       4.978215502204348        3553541.8664209135       0                        3.8473600140047526       0.5941695556167186       4.978215502204348
0                         1                        1462                     3.766097773454488        4.978215502204348        3556018.7466724645       0                        3.8471348081992214       0.5938917778389409       4.978215502204348
0                         1                        1463                     3.7658838819621803       4.978215502204348        3558495.6888894513       0                        3.8469096023936906       0.5936140000611629       4.978215502204348
0                         1                        1464                     3.765669867891874        4.978215502204348        3560972.6930775503       0                        3.8466843965881594       0.5933362222833853       4.978215502204348
0                         1                        1465                     3.765455731243569        4.978215502204348        3563449.7592421323       0                        3.846459190782628        0.5930584445056076       4.978215502204348
0                         1                        1466                     3.7652414720172653       4.978215502204348        3565926.8873888943       0                        3.846233984977097        0.5927806667278297       4.978215502204348
0                         1                        1467                     3.7650270902129632       4.978215502204348        3568404.077523675        0                        3.846008779171566        0.592502888950052        4.978215502204348
0                         1                        1468                     3.7648125858306623       4.978215502204348        3570881.3296515835       0                        3.8457835733660355       0.5922251111722743       4.978215502204348
0                         1                        1469                     3.7645979588703624       4.978215502204348        3573358.6437787567       0                        3.845544199876311        0.5919473333944962       4.978215502204348
0                         1                        1470                     3.764383209332064        4.978215502204348        3575836.0199103504       0                        3.8452975385999455       0.5916695556167187       4.978215502204348
0                         1                        1471                     3.764168337215767        4.978215502204348        3578313.458052237        0                        3.8450508773235805       0.5913917778389408       4.978215502204348
0                         1                        1472                     3.7639533425214706       4.978215502204348        3580790.958209782        0                        3.844804216047215        0.5911140000611631       4.978215502204348
0                         1                        1473                     3.7637382252491762       4.978215502204348        3583268.5203890544       0                        3.8445575547708497       0.5908362222833854       4.978215502204348
0                         1                        1474                     3.763522985398883        4.978215502204348        3585746.144595113        0                        3.8443108934944847       0.5905584445056075       4.978215502204348
0                         1                        1475                     3.7633076229705913       4.978215502204348        3588223.830833704        0                        3.8440642322181193       0.5902806667278298       4.978215502204348
0                         1                        1476                     3.7630921379643008       4.978215502204348        3590701.5791104585       0                        3.843817570941754        0.5900028889500518       4.978215502204348
0                         1                        1477                     3.7628765303800114       4.978215502204348        3593179.389431167        0                        3.8435709096653885       0.5897251111722742       4.978215502204348
0                         1                        1478                     3.7626608002177235       4.978215502204348        3595657.2618009946       0                        3.843324248389023        0.5894473333944964       4.978215502204348
0                         1                        1479                     3.762444947477437        4.978215502204348        3598135.1962260446       0                        3.8430775871126577       0.5891695556167186       4.978215502204348
