trajectory,C,u_per,I,u,soc,R1,C1,R0,k
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.98211664,0.008436309,774.1147,0.008937672,0.031732515
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.9819555,0.008436082,774.1253,0.008937672,0.031733237
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.9817944,0.008435854,774.13586,0.008937672,0.031733967
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.9816333,0.008435619,774.1464,0.008937672,0.031734686
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.9814722,0.008435392,774.15704,0.008937672,0.03173542
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.9813111,0.008435157,774.16766,0.008937672,0.031736143
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.98115,0.008434927,774.1782,0.008937672,0.03173686
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.98098886,0.008434693,774.1889,0.008937672,0.031737592
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.98082775,0.00843446,774.1994,0.008937672,0.031738307
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.98066664,0.008434226,774.2101,0.008937672,0.03173904
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.9805055,0.008433989,774.2207,0.008937672,0.03173976
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.9803444,0.008433756,774.23126,0.008937672,0.031740483
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.98018336,0.008433517,774.2419,0.008937672,0.031741213
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.98002225,0.0084332805,774.2525,0.008937672,0.031741936
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.97986114,0.008433044,774.26306,0.008937672,0.03174266
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.9797,0.008432803,774.2736,0.008937672,0.03174338
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.9795389,0.008432563,774.2843,0.008937672,0.031744104
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.9793778,0.008432324,774.2949,0.008937672,0.031744834
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.9792167,0.008432082,774.30554,0.008937672,0.03174555
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.9790556,0.008431841,774.3161,0.008937672,0.031746287
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.9788945,0.008431599,774.3267,0.008937672,0.031747002
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.97873336,0.008431355,774.33734,0.008937672,0.031747736
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.97857225,0.008431112,774.3479,0.008937672,0.031748455
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.97841114,0.00843087,774.35864,0.008937672,0.031749185
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.97825,0.008430621,774.36926,0.008937672,0.031749908
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.9780889,0.008430377,774.37976,0.008937672,0.031750638
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.9779278,0.008430126,774.39044,0.008937672,0.03175136
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.9777667,0.008429882,774.4011,0.008937672,0.031752076
