% Model:              JH_0104_coupled_lib_model_1d.mph
% Version:            COMSOL 6.3.0.420
% Date:               Apr 1 2026, 11:40
% Dimension:          0
% Nodes:              15406
% Expressions:        5
% Description:        Point Probe 1, , , , Open-circuit cell voltage
% u_par                   C_par                    t                        E_cell (V)               -I_cell (A)              -Rx_cell (N)             -u_cell (m)              E_ocv_cell (V)
27                        1.1                      2436                     3.5226764501741483       5.4760370524247834       1.4893235190553343E9     -3.880777604976672E-5    3.613587878571567
27                        1.1                      2438                     3.5221009678185515       5.4760370524247834       1.488852361206489E9      -3.880777604976672E-5    3.6131174524518586
27                        1.1                      2440                     3.5215216923925636       5.4760370524247834       1.4883812033574972E9     -3.880777604976672E-5    3.6126470263321493
27                        1.1                      2442                     3.520938623896185        5.4760370524247834       1.4879100455086157E9     -3.880777604976672E-5    3.6121766002124405
27                        1.1                      2444                     3.5203074296857406       5.4760370524247834       1.4874388876596887E9     -3.880777604976672E-5    3.611706174092732
27                        1.1                      2446                     3.5196533946650708       5.4760370524247834       1.486967729810765E9      -3.880777604976672E-5    3.611235747973023
27                        1.1                      2448                     3.5189911048163136       5.4760370524247834       1.4864965719618292E9     -3.880777604976672E-5    3.6107653218533136
27                        1.1                      2450                     3.5183205601394696       5.4760370524247834       1.4860254141129494E9     -3.880777604976672E-5    3.610294895733605
27                        1.1                      2452                     3.5176417606345387       5.4760370524247834       1.485554256264033E9      -3.880777604976672E-5    3.609800149798999
27                        1.1                      2454                     3.516954706301521        5.4760370524247834       1.485083098415063E9      -3.880777604976672E-5    3.6092950133155757
27                        1.1                      2456                     3.516259397140417        5.4760370524247834       1.4846119405661597E9     -3.880777604976672E-5    3.608789876832152
27                        1.1                      2458                     3.5155558331512253       5.4760370524247834       1.484140782717249E9      -3.880777604976672E-5    3.608284740348729
27                        1.1                      2460                     3.514844014333947        5.4760370524247834       1.4836696248683653E9     -3.880777604976672E-5    3.6077796038653056
27                        1.1                      2462                     3.514123940688582        5.4760370524247834       1.483198467019398E9      -3.880777604976672E-5    3.607274467381883
27                        1.1                      2464                     3.5133956122151297       5.4760370524247834       1.482727309170461E9      -3.880777604976672E-5    3.6067693308984596
27                        1.1                      2466                     3.5126590289135913       5.4760370524247834       1.4822561513216329E9     -3.880777604976672E-5    3.606264194415036
27                        1.1                      2468                     3.511914190783965        5.4760370524247834       1.4817849934726722E9     -3.880777604976672E-5    3.6057590579316128
27                        1.1                      2470                     3.5111610978262524       5.4760370524247834       1.4813138356237495E9     -3.880777604976672E-5    3.605253921448189
27                        1.1                      2472                     3.5103997500404525       5.4760370524247834       1.4808426777748492E9     -3.880777604976672E-5    3.604748784964767
27                        1.1                      2474                     3.509630147426566        5.4760370524247834       1.480371519925944E9      -3.880777604976672E-5    3.6042436484813436
27                        1.1                      2476                     3.5088522899845924       5.4760370524247834       1.4799003620770254E9     -3.880777604976672E-5    3.60373851199792
27                        1.1                      2478                     3.5080661777145328       5.4760370524247834       1.4794292042280624E9     -3.880777604976672E-5    3.6032333755144967
27                        1.1                      2480                     3.5072718106163854       5.4760370524247834       1.4789580463791988E9     -3.880777604976672E-5    3.602728239031073
27                        1.1                      2482                     3.5064691886901516       5.4760370524247834       1.4784868885302606E9     -3.880777604976672E-5    3.6022231025476503
27                        1.1                      2484                     3.5056583119358304       5.4760370524247834       1.4780157306813815E9     -3.880777604976672E-5    3.6017179660642267
27                        1.1                      2486                     3.5048391803534225       5.4760370524247834       1.477544572832408E9      -3.880777604976672E-5    3.601212829580804
27                        1.1                      2488                     3.5040117939429276       5.4760370524247834       1.4770734149835188E9     -3.880777604976672E-5    3.6007076930973807
27                        1.1                      2490                     3.5032028120220025       5.4760370524247834       1.4766022571345448E9     -3.880777604976672E-5    3.6001873869578445
27                        1.1                      2492                     3.5024266223558005       5.4760370524247834       1.4761310992857215E9     -3.880777604976672E-5    3.59964952294221
27                        1.1                      2494                     3.5016475593935903       5.4760370524247834       1.4756599414366913E9     -3.880777604976672E-5    3.599111658926575
27                        1.1                      2496                     3.5008656231353723       5.4760370524247834       1.4751887835877943E9     -3.880777604976672E-5    3.5985737949109393
27                        1.1                      2498                     3.500080813581146        5.4760370524247834       1.4747176257388945E9     -3.880777604976672E-5    3.5980359308953047
27                        1.1                      2500                     3.499293130730912        5.4760370524247834       1.4742464678899295E9     -3.880777604976672E-5    3.5974980668796697
27                        1.1                      2502                     3.49850257458467         5.4760370524247834       1.4737753100410538E9     -3.880777604976672E-5    3.5969602028640346
27                        1.1                      2504                     3.4977091451424194       5.4760370524247834       1.4733041521921377E9     -3.880777604976672E-5    3.596422338848399
27                        1.1                      2506                     3.496912842404161        5.4760370524247834       1.4728329943431866E9     -3.880777604976672E-5    3.595884474832764
27                        1.1                      2508                     3.4961136663698946       5.4760370524247834       1.4723618364942427E9     -3.880777604976672E-5    3.5953466108171295
27                        1.1                      2510                     3.4953116170396195       5.4760370524247834       1.4718906786453543E9     -3.880777604976672E-5    3.594808746801494
27                        1.1                      2512                     3.4945066944133365       5.4760370524247834       1.4714195207964637E9     -3.880777604976672E-5    3.594270882785859
27                        1.1                      2514                     3.4936988984910458       5.4760370524247834       1.4709483629475012E9     -3.880777604976672E-5    3.593733018770224
27                        1.1                      2516                     3.4928882292727472       5.4760370524247834       1.4704772050985863E9     -3.880777604976672E-5    3.593195154754589
27                        1.1                      2518                     3.49207468675844         5.4760370524247834       1.4700060472496362E9     -3.880777604976672E-5    3.5926572907389542
27                        1.1                      2520                     3.491258270948125        5.4760370524247834       1.4695348894007306E9     -3.880777604976672E-5    3.5921194267233187
27                        1.1                      2522                     3.4904389818418022       5.4760370524247834       1.469063731551795E9      -3.880777604976672E-5    3.591581562707684
27                        1.1                      2524                     3.489616819439471        5.4760370524247834       1.4685925737028582E9     -3.880777604976672E-5    3.591043698692049
27                        1.1                      2526                     3.488791783741132        5.4760370524247834       1.468121415853935E9      -3.880777604976672E-5    3.5905058346764136
27                        1.1                      2528                     3.4879638747467845       5.4760370524247834       1.467650258005018E9      -3.880777604976672E-5    3.5899613330195557
27                        1.1                      2530                     3.487133092456429        5.4760370524247834       1.4671791001560984E9     -3.880777604976672E-5    3.589394147851887
27                        1.1                      2532                     3.4862994368700657       5.4760370524247834       1.4667079423071988E9     -3.880777604976672E-5    3.5888269626842186
27                        1.1                      2534                     3.485462907987694        5.4760370524247834       1.46623678445826E9       -3.880777604976672E-5    3.5882597775165506
27                        1.1                      2536                     3.484624829142969        5.4760370524247834       1.4657656266093163E9     -3.880777604976672E-5    3.5876925923488816
27                        1.1                      2538                     3.4837980706246467       5.4760370524247834       1.4652944687604651E9     -3.880777604976672E-5    3.5871254071812135
27                        1.1                      2540                     3.4829697051646353       5.4760370524247834       1.4648233109114683E9     -3.880777604976672E-5    3.5865582220135455
27                        1.1                      2542                     3.4821397327629358       5.4760370524247834       1.4643521530625858E9     -3.880777604976672E-5    3.585991036845877
27                        1.1                      2544                     3.4813081534195476       5.4760370524247834       1.463880995213615E9      -3.880777604976672E-5    3.585423851678209
27                        1.1                      2546                     3.48047496713447         5.4760370524247834       1.4634098373646994E9     -3.880777604976672E-5    3.5848566665105404
27                        1.1                      2548                     3.4796401739077045       5.4760370524247834       1.462938679515835E9      -3.880777604976672E-5    3.584289481342872
27                        1.1                      2550                     3.47880377373925         5.4760370524247834       1.4624675216669033E9     -3.880777604976672E-5    3.5837222961752033
27                        1.1                      2552                     3.4779657666291075       5.4760370524247834       1.4619963638179443E9     -3.880777604976672E-5    3.5831551110075353
27                        1.1                      2554                     3.4771261525772763       5.4760370524247834       1.4615252059690363E9     -3.880777604976672E-5    3.5825879258398667
27                        1.1                      2556                     3.476284931583756        5.4760370524247834       1.4610540481201072E9     -3.880777604976672E-5    3.5820207406721982
27                        1.1                      2558                     3.4754421036485477       5.4760370524247834       1.4605828902711797E9     -3.880777604976672E-5    3.5814535555045293
27                        1.1                      2560                     3.47459766877165         5.4760370524247834       1.4601117324222798E9     -3.880777604976672E-5    3.580886370336861
27                        1.1                      2562                     3.473751626953064        5.4760370524247834       1.4596405745734E9        -3.880777604976672E-5    3.5803191851691927
27                        1.1                      2564                     3.47290397819279         5.4760370524247834       1.4591694167244403E9     -3.880777604976672E-5    3.5797520000015246
27                        1.1                      2566                     3.4720547224908267       5.4760370524247834       1.458698258875578E9      -3.880777604976672E-5    3.5791848148338565
27                        1.1                      2568                     3.4712038598471753       5.4760370524247834       1.4582271010266085E9     -3.880777604976672E-5    3.578592808005894
27                        1.1                      2570                     3.470351390261835        5.4760370524247834       1.4577559431777005E9     -3.880777604976672E-5    3.578000531213835
27                        1.1                      2572                     3.469497313734806        5.4760370524247834       1.457284785328833E9      -3.880777604976672E-5    3.577408254421775
27                        1.1                      2574                     3.468641630266089        5.4760370524247834       1.4568136274799128E9     -3.880777604976672E-5    3.5768159776297153
27                        1.1                      2576                     3.4677843398556827       5.4760370524247834       1.4563424696309948E9     -3.880777604976672E-5    3.576223700837655
27                        1.1                      2578                     3.4669254425035883       5.4760370524247834       1.4558713117820606E9     -3.880777604976672E-5    3.575631424045595
27                        1.1                      2580                     3.4660649382098043       5.4760370524247834       1.4554001539331324E9     -3.880777604976672E-5    3.575039147253535
27                        1.1                      2582                     3.4652028269743327       5.4760370524247834       1.45492899608422E9       -3.880777604976672E-5    3.5744468704614754
27                        1.1                      2584                     3.4643393235899604       5.4760370524247834       1.4544578382352798E9     -3.880777604976672E-5    3.573854593669416
27                        1.1                      2586                     3.463474301258692        5.4760370524247834       1.4539866803864064E9     -3.880777604976672E-5    3.5732623168773556
27                        1.1                      2588                     3.4626076954117875       5.4760370524247834       1.4535155225374653E9     -3.880777604976672E-5    3.5726700400852964
27                        1.1                      2590                     3.461739506049246        5.4760370524247834       1.45304436468848E9       -3.880777604976672E-5    3.5720777632932363
27                        1.1                      2592                     3.4608697331710685       5.4760370524247834       1.4525732068396196E9     -3.880777604976672E-5    3.5714854865011763
27                        1.1                      2594                     3.459998376777255        5.4760370524247834       1.4521020489906623E9     -3.880777604976672E-5    3.5708932097091166
27                        1.1                      2596                     3.4591254368678044       5.4760370524247834       1.4516308911418135E9     -3.880777604976672E-5    3.570300932917057
27                        1.1                      2598                     3.4582509134427175       5.4760370524247834       1.4511597332928092E9     -3.880777604976672E-5    3.569708656124997
27                        1.1                      2600                     3.4573748065019942       5.4760370524247834       1.4506885754439406E9     -3.880777604976672E-5    3.569116379332937
27                        1.1                      2602                     3.456497116045634        5.4760370524247834       1.4502174175949779E9     -3.880777604976672E-5    3.5685241025408776
27                        1.1                      2604                     3.455617842073638        5.4760370524247834       1.44974625974607E9       -3.880777604976672E-5    3.567931825748818
27                        1.1                      2606                     3.4547369845860056       5.4760370524247834       1.4492751018971653E9     -3.880777604976672E-5    3.567152747495901
27                        1.1                      2608                     3.4538545435827364       5.4760370524247834       1.448803944048228E9      -3.880777604976672E-5    3.5663120990218076
27                        1.1                      2610                     3.452970519063831        5.4760370524247834       1.4483327861992953E9     -3.880777604976672E-5    3.5654714505477147
27                        1.1                      2612                     3.452084911029289        5.4760370524247834       1.4478616283503246E9     -3.880777604976672E-5    3.5646308020736215
27                        1.1                      2614                     3.4511977194791106       5.4760370524247834       1.4473904705014837E9     -3.880777604976672E-5    3.5637901535995296
27                        1.1                      2616                     3.450308944413296        5.4760370524247834       1.446919312652556E9      -3.880777604976672E-5    3.5629495051254354
27                        1.1                      2618                     3.449418585831845        5.4760370524247834       1.4464481548035626E9     -3.880777604976672E-5    3.562108856651343
27                        1.1                      2620                     3.4485266437347573       5.4760370524247834       1.4459769969546535E9     -3.880777604976672E-5    3.56126820817725
27                        1.1                      2622                     3.447633118122033        5.4760370524247834       1.4455058391057498E9     -3.880777604976672E-5    3.5604275597031574
27                        1.1                      2624                     3.4467380089936723       5.4760370524247834       1.445034681256883E9      -3.880777604976672E-5    3.559586911229064
27                        1.1                      2626                     3.4458413163496755       5.4760370524247834       1.444563523407942E9      -3.880777604976672E-5    3.5587462627549713
27                        1.1                      2628                     3.4449430401900423       5.4760370524247834       1.44409236555897E9       -3.880777604976672E-5    3.5579056142808785
27                        1.1                      2630                     3.4440412530130264       5.4760370524247834       1.4436212077101145E9     -3.880777604976672E-5    3.557064965806785
27                        1.1                      2632                     3.443135092531107        5.4760370524247834       1.4431500498611226E9     -3.880777604976672E-5    3.556224317332692
27                        1.1                      2634                     3.4422269740636464       5.4760370524247834       1.4426788920122325E9     -3.880777604976672E-5    3.5553836688585996
27                        1.1                      2636                     3.441316897610644        5.4760370524247834       1.4422077341633542E9     -3.880777604976672E-5    3.5545430203845063
27                        1.1                      2638                     3.4404048631721005       5.4760370524247834       1.441736576314393E9      -3.880777604976672E-5    3.553702371910414
27                        1.1                      2640                     3.4394908707480147       5.4760370524247834       1.4412654184654622E9     -3.880777604976672E-5    3.5528617234363202
27                        1.1                      2642                     3.4385749203383877       5.4760370524247834       1.440794260616547E9      -3.880777604976672E-5    3.552021074962228
27                        1.1                      2644                     3.4376570119432186       5.4760370524247834       1.4403231027676275E9     -3.880777604976672E-5    3.551171234785565
27                        1.1                      2646                     3.4367371455625086       5.4760370524247834       1.4398519449186633E9     -3.880777604976672E-5    3.5503127372411365
27                        1.1                      2648                     3.4358153211962565       5.4760370524247834       1.4393807870697799E9     -3.880777604976672E-5    3.549454239696709
27                        1.1                      2650                     3.434891538844463        5.4760370524247834       1.4389096292208915E9     -3.880777604976672E-5    3.5485957421522802
27                        1.1                      2652                     3.433965798507128        5.4760370524247834       1.4384384713719761E9     -3.880777604976672E-5    3.5477372446078523
27                        1.1                      2654                     3.4330381001842514       5.4760370524247834       1.437967313523005E9      -3.880777604976672E-5    3.546878747063424
27                        1.1                      2656                     3.432108443875833        5.4760370524247834       1.4374961556741152E9     -3.880777604976672E-5    3.546020249518996
27                        1.1                      2658                     3.431176829581873        5.4760370524247834       1.4370249978252406E9     -3.880777604976672E-5    3.5451617519745677
27                        1.1                      2660                     3.4302432573023713       5.4760370524247834       1.4365538399762688E9     -3.880777604976672E-5    3.54430325443014
27                        1.1                      2662                     3.4293077270373287       5.4760370524247834       1.4360826821273155E9     -3.880777604976672E-5    3.543444756885712
27                        1.1                      2664                     3.428370238786744        5.4760370524247834       1.4356115242784257E9     -3.880777604976672E-5    3.5425862593412836
27                        1.1                      2666                     3.4274307925506178       5.4760370524247834       1.4351403664294949E9     -3.880777604976672E-5    3.5417277617968557
27                        1.1                      2668                     3.4264893883289496       5.4760370524247834       1.4346692085806065E9     -3.880777604976672E-5    3.5408692642524273
27                        1.1                      2670                     3.42554602612174         5.4760370524247834       1.434198050731637E9      -3.880777604976672E-5    3.5400107667079994
27                        1.1                      2672                     3.424600705928989        5.4760370524247834       1.433726892882751E9      -3.880777604976672E-5    3.539152269163571
27                        1.1                      2674                     3.4236534277506965       5.4760370524247834       1.4332557350338247E9     -3.880777604976672E-5    3.5382937716191427
27                        1.1                      2676                     3.4227028350138156       5.4760370524247834       1.4327845771848736E9     -3.880777604976672E-5    3.537435274074715
27                        1.1                      2678                     3.421738143885665        5.4760370524247834       1.4323134193359485E9     -3.880777604976672E-5    3.5365767765302865
27                        1.1                      2680                     3.420770394706462        5.4760370524247834       1.431842261487047E9      -3.880777604976672E-5    3.5357182789858586
27                        1.1                      2682                     3.4197995874762057       5.4760370524247834       1.4313711036381347E9     -3.880777604976672E-5    3.534854729392981
27                        1.1                      2684                     3.4188257221948963       5.4760370524247834       1.4308999457892017E9     -3.880777604976672E-5    3.5339780480090566
27                        1.1                      2686                     3.417848798862534        5.4760370524247834       1.430428787940294E9      -3.880777604976672E-5    3.5331013666251323
27                        1.1                      2688                     3.4168688174791195       5.4760370524247834       1.4299576300913813E9     -3.880777604976672E-5    3.5322246852412076
27                        1.1                      2690                     3.4158857780446517       5.4760370524247834       1.4294864722424417E9     -3.880777604976672E-5    3.5313480038572838
27                        1.1                      2692                     3.4148996805591314       5.4760370524247834       1.4290153143935304E9     -3.880777604976672E-5    3.530471322473359
27                        1.1                      2694                     3.4139105250225574       5.4760370524247834       1.4285441565446165E9     -3.880777604976672E-5    3.529594641089435
27                        1.1                      2696                     3.412918311434931        5.4760370524247834       1.4280729986957133E9     -3.880777604976672E-5    3.5287179597055105
27                        1.1                      2698                     3.411923039796252        5.4760370524247834       1.427601840846725E9      -3.880777604976672E-5    3.527841278321586
27                        1.1                      2700                     3.41092471010652         5.4760370524247834       1.427130682997916E9      -3.880777604976672E-5    3.526964596937662
27                        1.1                      2702                     3.409923322365734        5.4760370524247834       1.4266595251489356E9     -3.880777604976672E-5    3.526087915553738
27                        1.1                      2704                     3.4089188765738965       5.4760370524247834       1.4261883672999716E9     -3.880777604976672E-5    3.5252112341698134
27                        1.1                      2706                     3.4079113727310055       5.4760370524247834       1.4257172094510891E9     -3.880777604976672E-5    3.524334552785889
27                        1.1                      2708                     3.4069008108370613       5.4760370524247834       1.4252460516021903E9     -3.880777604976672E-5    3.5234578714019644
27                        1.1                      2710                     3.4058871908920647       5.4760370524247834       1.4247748937532337E9     -3.880777604976672E-5    3.52258119001804
27                        1.1                      2712                     3.404870512896015        5.4760370524247834       1.4243037359042895E9     -3.880777604976672E-5    3.521704508634116
27                        1.1                      2714                     3.4038507768489126       5.4760370524247834       1.4238325780553389E9     -3.880777604976672E-5    3.520827827250191
27                        1.1                      2716                     3.402827982750757        5.4760370524247834       1.4233614202064626E9     -3.880777604976672E-5    3.5199511458662673
27                        1.1                      2718                     3.4018021306015487       5.4760370524247834       1.4228902623575673E9     -3.880777604976672E-5    3.5190744644823435
27                        1.1                      2720                     3.4007732204012875       5.4760370524247834       1.4224191045086513E9     -3.880777604976672E-5    3.518196736983856
27                        1.1                      2722                     3.3997412521499735       5.4760370524247834       1.4219479466596859E9     -3.880777604976672E-5    3.5172943496429396
27                        1.1                      2724                     3.398666741404449        5.4760370524247834       1.4214767888107457E9     -3.880777604976672E-5    3.5163919623020243
27                        1.1                      2726                     3.397574111432661        5.4760370524247834       1.421005630961853E9      -3.880777604976672E-5    3.515489574961109
27                        1.1                      2728                     3.3964742085450763       5.4760370524247834       1.420534473112924E9      -3.880777604976672E-5    3.514587187620193
27                        1.1                      2730                     3.395367032741695        5.4760370524247834       1.4200633152640672E9     -3.880777604976672E-5    3.513684800279277
27                        1.1                      2732                     3.394252584022517        5.4760370524247834       1.419592157415105E9      -3.880777604976672E-5    3.512782412938361
27                        1.1                      2734                     3.393130862387542        5.4760370524247834       1.419120999566181E9      -3.880777604976672E-5    3.5118800255974447
27                        1.1                      2736                     3.3920018678367696       5.4760370524247834       1.4186498417172794E9     -3.880777604976672E-5    3.5109776382565294
27                        1.1                      2738                     3.390865600370201        5.4760370524247834       1.4181786838683462E9     -3.880777604976672E-5    3.5100752509156137
27                        1.1                      2740                     3.389722059987835        5.4760370524247834       1.4177075260194752E9     -3.880777604976672E-5    3.509172863574698
27                        1.1                      2742                     3.3885712466896725       5.4760370524247834       1.417236368170465E9      -3.880777604976672E-5    3.5082704762337817
27                        1.1                      2744                     3.387413160475713        5.4760370524247834       1.4167652103215768E9     -3.880777604976672E-5    3.5073680888928656
27                        1.1                      2746                     3.386247801345957        5.4760370524247834       1.4162940524726715E9     -3.880777604976672E-5    3.50646570155195
27                        1.1                      2748                     3.385075169300404        5.4760370524247834       1.415822894623769E9      -3.880777604976672E-5    3.5055633142110345
27                        1.1                      2750                     3.3838952643390536       5.4760370524247834       1.41535173677489E9       -3.880777604976672E-5    3.5046609268701183
27                        1.1                      2752                     3.382708086461907        5.4760370524247834       1.4148805789259596E9     -3.880777604976672E-5    3.503758539529203
