trajectory,C,u_per,I,u,soc,R1,C1,R0,k,s
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9905111,0.007867159,1837.3837,0.008969107,0.03082886,18.053358
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.99035555,0.007867611,1837.3353,0.008969107,0.03082886,18.058697
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9902,0.007868064,1837.2872,0.008969107,0.03082886,18.064037
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9900444,0.0078685125,1837.239,0.008969107,0.03082886,18.069378
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9898889,0.007868957,1837.1908,0.008969107,0.03082886,18.07472
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.98973334,0.007869405,1837.1423,0.008969107,0.03082886,18.080067
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9895778,0.007869848,1837.0941,0.008969107,0.03082886,18.085413
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9894222,0.007870295,1837.0458,0.008969107,0.03082886,18.09076
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9892667,0.007870734,1836.9977,0.008969107,0.03082886,18.096107
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9891111,0.007871175,1836.9493,0.008969107,0.03082886,18.101458
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.98895556,0.007871615,1836.9012,0.008969107,0.03082886,18.10681
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9888,0.007872053,1836.853,0.008969107,0.03082886,18.112165
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9886444,0.007872491,1836.8047,0.008969107,0.03082886,18.11752
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9884889,0.007872924,1836.7566,0.008969107,0.03082886,18.122875
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.98833334,0.007873359,1836.7084,0.008969107,0.03082886,18.128235
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9881778,0.007873795,1836.6605,0.008969107,0.03082886,18.133596
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9880222,0.007874224,1836.6119,0.008969107,0.03082886,18.138958
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.98786664,0.0078746565,1836.5641,0.008969107,0.03082886,18.144323
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.98771113,0.007875082,1836.5156,0.008969107,0.03082886,18.149685
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.98755556,0.007875512,1836.4675,0.008969107,0.03082886,18.155052
