trajectory,C,u_per,I,u,soc,R1,C1,R0,k,s
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9847556,0.0050000143,2117.3865,0.008446038,0.030706488,22.428698
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9846,0.0050000143,2117.3345,0.008446038,0.030706488,22.434322
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.98444444,0.0050000143,2117.2825,0.008446038,0.030706488,22.439949
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9842889,0.0050000143,2117.2305,0.008446038,0.030706488,22.445578
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.98413336,0.0050000143,2117.1782,0.008446038,0.030706488,22.451206
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9839778,0.0050000143,2117.126,0.008446038,0.030706488,22.456835
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9838222,0.0050000143,2117.074,0.008446038,0.030706488,22.462465
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.98366666,0.0050000143,2117.022,0.008446038,0.030706488,22.468102
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9835111,0.0050000143,2116.97,0.008446038,0.030706488,22.473738
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9833556,0.0050000143,2116.9177,0.008446038,0.030706488,22.479368
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9832,0.0050000143,2116.8655,0.008446038,0.030706488,22.485008
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.98304445,0.0050000143,2116.8137,0.008446038,0.030706488,22.490648
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9828889,0.0050000143,2116.7615,0.008446038,0.030706488,22.496288
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9827333,0.0050000143,2116.7095,0.008446038,0.030706488,22.501928
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9825778,0.0050000143,2116.6575,0.008446038,0.030706488,22.50757
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.98242223,0.0050000143,2116.6055,0.008446038,0.030706488,22.513212
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.98226666,0.005000015,2116.5535,0.008446038,0.030706488,22.51886
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9821111,0.005000015,2116.5015,0.008446038,0.030706488,22.524506
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9819555,0.005000015,2116.4492,0.008446038,0.030706488,22.530155
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9818,0.005000015,2116.3975,0.008446038,0.030706488,22.535805
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.98164445,0.005000015,2116.3452,0.008446038,0.030706488,22.54145
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9814889,0.005000015,2116.2932,0.008446038,0.030706488,22.547106
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9813333,0.005000015,2116.2415,0.008446038,0.030706488,22.552757
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9811778,0.005000015,2116.1892,0.008446038,0.030706488,22.558407
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.98102224,0.005000015,2116.1375,0.008446038,0.030706488,22.564066
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9808667,0.005000015,2116.0852,0.008446038,0.030706488,22.569723
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9807111,0.005000015,2116.0332,0.008446038,0.030706488,22.57538
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.98055553,0.005000015,2115.9814,0.008446038,0.030706488,22.581038
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9804,0.005000015,2115.9294,0.008446038,0.030706488,22.586699
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.98024446,0.005000015,2115.8774,0.008446038,0.030706488,22.59236
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9800889,0.005000015,2115.8254,0.008446038,0.030706488,22.598024
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9799333,0.005000015,2115.7734,0.008446038,0.030706488,22.60369
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.97977775,0.005000015,2115.7214,0.008446038,0.030706488,22.609356
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.97962224,0.005000015,2115.6694,0.008446038,0.030706488,22.61502
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9794667,0.005000015,2115.6174,0.008446038,0.030706488,22.620691
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9793111,0.005000015,2115.5657,0.008446038,0.030706488,22.626358
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.97915554,0.005000015,2115.514,0.008446038,0.030706488,22.63203
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.979,0.005000015,2115.462,0.008446038,0.030706488,22.637705
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.97884446,0.005000015,2115.41,0.008446038,0.030706488,22.643373
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9786889,0.005000015,2115.358,0.008446038,0.030706488,22.649054
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9785333,0.005000015,2115.3062,0.008446038,0.030706488,22.654728
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.97837776,0.005000015,2115.2542,0.008446038,0.030706488,22.660408
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.97822225,0.005000015,2115.2021,0.008446038,0.030706488,22.666084
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9780667,0.005000015,2115.15,0.008446038,0.030706488,22.671764
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9779111,0.005000015,2115.0981,0.008446038,0.030706488,22.677448
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.97775555,0.005000015,2115.0461,0.008446038,0.030706488,22.68313
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9776,0.005000015,2114.9946,0.008446038,0.030706488,22.688816
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.97744447,0.005000015,2114.9426,0.008446038,0.030706488,22.694498
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9772889,0.005000015,2114.8909,0.008446038,0.030706488,22.700184
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.97713333,0.005000015,2114.8389,0.008446038,0.030706488,22.705873
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.97697777,0.005000015,2114.787,0.008446038,0.030706488,22.711561
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9768222,0.005000015,2114.735,0.008446038,0.030706488,22.717255
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9766667,0.005000015,2114.683,0.008446038,0.030706488,22.722942
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9765111,0.005000015,2114.6313,0.008446038,0.030706488,22.72864
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.97635555,0.005000015,2114.5796,0.008446038,0.030706488,22.734335
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9762,0.005000015,2114.5276,0.008446038,0.030706488,22.740028
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9760444,0.005000015,2114.476,0.008446038,0.030706488,22.745728
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9758889,0.005000015,2114.424,0.008446038,0.030706488,22.751427
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.97573334,0.005000015,2114.3723,0.008446038,0.030706488,22.757126
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9755778,0.005000015,2114.3206,0.008446038,0.030706488,22.762825
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9754222,0.005000015,2114.2683,0.008446038,0.030706488,22.768528
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9752667,0.005000015,2114.2166,0.008446038,0.030706488,22.774231
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9751111,0.005000015,2114.1648,0.008446038,0.030706488,22.779936
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.97495556,0.005000015,2114.113,0.008446038,0.030706488,22.785643
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9748,0.005000015,2114.0613,0.008446038,0.030706488,22.791353
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9746444,0.005000015,2114.0093,0.008446038,0.030706488,22.797058
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9744889,0.005000015,2113.9578,0.008446038,0.030706488,22.802767
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.97433335,0.0050000153,2113.9058,0.008446038,0.030706488,22.80848
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9741778,0.0050000153,2113.854,0.008446038,0.030706488,22.814196
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9740222,0.0050000153,2113.8022,0.008446038,0.030706488,22.81991
